record_id,timestamp,plant_id,store_id,sku,qty_in,qty_out,balance_before,balance_after,movement_type,reason_code,expiry_date,route_id,qty out 
INV_506605,2025-03-04 14:26:32,,STORE_183,Whole Wheat,45,0,0,45,return_from_store,Dispatch to Store,2025-03-10,,0
INV_516135,2025-04-01 09:15:45,,STORE_005,Family Loaf,0,205,3,-202,store_sale,Shrinkage,2025-04-08,,205
INV_511099,2025-06-06 15:02:48,,STORE_035,High Energy Brown,98,0,0,98,return_from_store,Return from Store,2025-06-11,,0
INV_512673,2025-04-06 07:30:22,Willowvale_Plant,,Whole Wheat,0,1248,13398,12150,dispatch,Manual Correction,2025-04-12,RT_013,1248
INV_506554,2025-07-04 10:23:14,Willowvale_Plant,,Whole Wheat,774,0,-7568,-6794,production,Dispatch to Store,2025-07-10,,0
INV_508780,2025-03-13 21:28:35,,STORE_094,Whole Wheat,75,0,-75,0,return_from_store,Return from Store,2025-03-19,,0
INV_507258,2025-07-14 05:13:32,Willowvale_Plant,,Soft White,0,180,48063,47883,waste,Manual Correction,2025-07-19,,180
INV_511213,2025-03-30 21:05:24,,STORE_140,Wholegrain Brown,0,122,-221,-343,store_sale,Damaged,2025-04-04,,122
INV_505781,2025-02-10 19:29:45,Willowvale_Plant,,High Energy Brown,0,181,18529,18348,waste,Production,2025-02-15,,181
INV_513980,2025-03-09 21:18:42,Shepperton_Plant,,High Energy White,0,790,17333,16543,dispatch,Return from Store,2025-03-14,RT_020,790
INV_508977,2025-03-27 03:22:28,Shepperton_Plant,,Whole Wheat,1675,0,30224,31899,production,Expired Waste,2025-04-02,,0
INV_514332,2025-01-23 01:47:53,Shepperton_Plant,,Whole Wheat,45,0,62949,62994,stock_adjustment,Return from Store,2025-01-29,,0
INV_507233,2025-07-27 08:14:49,,STORE_034,Whole Wheat,0,184,-21,-205,store_sale,Expired Waste,2025-08-02,,184
INV_515115,2025-06-06 22:48:34,,STORE_116,Seed Loaf,0,99,-368,-467,store_sale,Manual Correction,2025-06-12,,99
INV_500519,2025-03-12 04:08:23,Shepperton_Plant,,Whole Wheat,518,0,-1286,-768,production,Expired Waste,2025-03-18,,0
INV_501755,2025-04-14 00:08:11,Shepperton_Plant,,Seed Loaf,0,14,-1434,-1448,stock_adjustment,Shrinkage,2025-04-20,,14
INV_504508,2025-05-28 04:47:42,,STORE_058,High Energy White,0,204,33,-171,store_sale,Damaged,2025-06-02,,204
INV_513929,2025-07-20 20:13:43,Willowvale_Plant,,Wholegrain Brown,7,0,71849,71856,stock_adjustment,Expired Waste,2025-07-25,,0
INV_511275,2025-04-06 09:41:49,,STORE_112,Wholegrain Brown,0,156,-310,-466,store_sale,Shrinkage,2025-04-11,,156
INV_505263,2025-07-03 04:33:30,Willowvale_Plant,,Family Loaf,0,21,760,739,stock_adjustment,Manual Correction,2025-07-10,,21
INV_501069,2025-01-15 04:41:16,Willowvale_Plant,,High Energy Brown,39,0,7247,7286,stock_adjustment,Damaged,2025-01-20,,0
INV_508340,2025-01-28 12:53:40,Shepperton_Plant,,Whole Wheat,0,458,32046,31588,dispatch,Manual Correction,2025-02-03,RT_059,458
INV_508419,2025-01-16 22:49:08,Willowvale_Plant,,Family Loaf,0,658,12612,11954,dispatch,Damaged,2025-01-23,RT_073,658
INV_513948,2025-03-19 22:51:08,,STORE_046,Whole Wheat,0,143,-38,-181,store_sale,Expired Waste,2025-03-25,,143
INV_506611,2025-02-01 10:04:20,Shepperton_Plant,,Wholegrain Brown,13,0,32579,32592,stock_adjustment,Expired Waste,2025-02-06,,0
INV_513814,2025-05-05 20:13:40,Willowvale_Plant,,Family Loaf,880,0,29120,30000,production,Dispatch to Store,2025-05-12,,0
INV_500665,2025-04-02 11:34:29,Shepperton_Plant,,Seed Loaf,5,0,763,768,stock_adjustment,Expired Waste,2025-04-08,,0
INV_517933,2025-01-11 00:55:44,Shepperton_Plant,,High Energy White,0,21,47959,47938,waste,Damaged,2025-01-16,,21
INV_500716,2025-03-29 19:42:48,Willowvale_Plant,,Whole Wheat,1662,0,-5074,-3412,production,Production,2025-04-04,,0
INV_513135,2025-06-29 08:05:03,,STORE_134,High Energy White,0,221,-131,-352,store_sale,Damaged,2025-07-04,,221
INV_501699,2025-05-11 06:39:08,,STORE_175,Wholegrain Brown,99,0,0,99,return_from_store,Damaged,2025-05-16,,0
INV_501877,2025-03-25 02:12:36,Shepperton_Plant,,Soft White,0,1212,31,-1181,dispatch,Dispatch to Store,2025-03-30,RT_052,1212
INV_511552,2025-06-20 23:29:53,Willowvale_Plant,,High Energy White,0,61,31332,31271,waste,Production,2025-06-25,,61
INV_517125,2025-01-05 01:27:37,Shepperton_Plant,,High Energy White,8,0,49425,49433,stock_adjustment,Dispatch to Store,2025-01-10,,0
INV_507320,2025-04-11 00:00:00,Shepperton_Plant,,Soft White,0,29,33584,33555,stock_adjustment,Shrinkage,2025-02-08,,29
INV_516674,2025-06-19 01:11:47,Willowvale_Plant,,Whole Wheat,0,360,42343,41983,dispatch,Dispatch to Store,2025-06-25,RT_077,360
INV_506800,2025-01-27 15:03:32,Willowvale_Plant,,Family Loaf,768,0,-31,737,production,Production,2025-02-03,,0
INV_516621,2025-02-20 01:26:08,Willowvale_Plant,,Whole Wheat,1566,0,41699,43265,production,Damaged,2025-02-26,,0
INV_507065,2025-01-14 21:15:28,Willowvale_Plant,,High Energy Brown,1994,0,24675,26669,production,Expired Waste,2025-01-19,,0
INV_507140,2025-02-11 03:19:42,,STORE_093,Whole Wheat,14,0,-227,-213,return_from_store,Dispatch to Store,2025-02-17,,0
INV_512844,2025-02-26 00:55:00,Shepperton_Plant,,Whole Wheat,693,0,63929,64622,production,Manual Correction,2025-03-04,,0
INV_510067,2025-05-19 08:49:11,Shepperton_Plant,,Seed Loaf,12,0,24359,24371,stock_adjustment,Dispatch to Store,2025-05-25,,0
INV_506861,2025-01-12 09:04:21,Shepperton_Plant,,High Energy Brown,806,0,16811,17617,production,Expired Waste,2025-01-17,,0
INV_508168,2025-07-25 02:52:57,Shepperton_Plant,,Whole Wheat,982,0,31561,32543,production,Shrinkage,2025-07-31,,0
INV_511379,2025-01-17 05:12:50,,STORE_073,Soft White,0,127,68,-59,store_sale,Damaged,2025-01-22,,127
INV_513976,2025-05-16 09:27:20,Shepperton_Plant,,Family Loaf,0,386,88530,88144,dispatch,Damaged,2025-05-23,RT_029,386
INV_508128,2025-01-09 10:55:59,Shepperton_Plant,,Soft White,0,1460,29455,27995,dispatch,Expired Waste,2025-01-14,RT_031,1460
INV_506592,2025-07-12 16:58:46,,STORE_143,Whole Wheat,71,0,0,71,return_from_store,Dispatch to Store,2025-07-18,,0
INV_508672,2025-02-04 21:15:30,,STORE_097,Seed Loaf,29,0,-1,28,return_from_store,Production,2025-02-10,,0
INV_514997,2025-06-06 13:49:01,Shepperton_Plant,,High Energy White,0,1150,35633,34483,dispatch,Shrinkage,2025-06-11,RT_017,1150
INV_500091,2025-04-30 15:21:08,Willowvale_Plant,,Wholegrain Brown,0,656,-106,-762,dispatch,Damaged,2025-05-05,RT_052,656
INV_502577,2025-04-04 15:25:36,Shepperton_Plant,,Family Loaf,31,0,-9754,-9723,stock_adjustment,Expired Waste,2025-04-11,,0
INV_509251,2025-04-03 07:45:26,,STORE_098,Seed Loaf,55,0,-180,-125,return_from_store,Manual Correction,2025-04-09,,0
INV_508384,2025-05-09 21:56:28,Willowvale_Plant,,Family Loaf,1766,0,9513,11279,production,Manual Correction,2025-05-16,,0
INV_509299,2025-06-05 11:09:00,,STORE_049,Soft White,0,121,-528,-649,store_sale,Production,2025-06-10,,121
INV_517426,2025-03-17 09:31:28,,STORE_177,Soft White,61,0,-323,-262,return_from_store,Production,2025-03-22,,0
INV_517490,2025-07-22 17:00:25,Willowvale_Plant,,Wholegrain Brown,0,34,76637,76603,stock_adjustment,Production,2025-07-27,,34
INV_515623,2025-02-22 09:33:48,Willowvale_Plant,,High Energy White,0,39,54784,54745,waste,Shrinkage,2025-02-27,,39
INV_503896,2025-02-19 19:27:57,Willowvale_Plant,,Soft White,0,769,20479,19710,dispatch,Shrinkage,2025-02-24,RT_011,769
INV_514134,2025-05-15 00:44:53,Shepperton_Plant,,High Energy Brown,1105,0,41639,42744,production,Return from Store,2025-05-20,,0
INV_501349,2025-02-01 08:57:06,Willowvale_Plant,,Whole Wheat,1496,0,-3599,-2103,production,Dispatch to Store,2025-02-07,,0
INV_509253,2025-06-16 05:23:36,Willowvale_Plant,,Family Loaf,13,0,8568,8581,stock_adjustment,Manual Correction,2025-06-23,,0
INV_516305,2025-07-21 16:01:24,,STORE_060,Family Loaf,59,0,-435,-376,return_from_store,Expired Waste,2025-07-28,,0
INV_503777,2025-01-23 13:38:22,,STORE_135,Whole Wheat,22,0,-216,-194,return_from_store,Expired Waste,2025-01-29,,0
INV_514829,2025-06-07 10:09:20,Willowvale_Plant,,Soft White,0,149,66846,66697,waste,Sale,2025-06-12,,149
INV_515171,2025-02-21 16:02:45,Shepperton_Plant,,Wholegrain Brown,0,1398,48316,46918,dispatch,Damaged,2025-02-26,RT_028,1398
INV_514402,2025-05-10 14:57:48,Shepperton_Plant,,Family Loaf,0,43,91752,91709,stock_adjustment,Sale,2025-05-17,,43
INV_504050,2025-07-12 06:48:31,Willowvale_Plant,,Seed Loaf,0,16,2758,2742,stock_adjustment,Damaged,2025-07-18,,16
INV_517724,2025-07-19 16:47:10,Shepperton_Plant,,Wholegrain Brown,0,37,43464,43427,stock_adjustment,Sale,2025-07-24,,37
INV_507705,2025-03-02 03:01:54,,STORE_164,Soft White,92,0,-253,-161,return_from_store,Production,2025-03-07,,0
INV_510590,2025-01-08 09:14:53,Shepperton_Plant,,Whole Wheat,0,328,42694,42366,dispatch,Sale,2025-01-14,RT_062,328
INV_502762,2025-05-11 05:45:48,,STORE_163,High Energy Brown,13,0,0,13,return_from_store,Expired Waste,2025-05-16,,0
INV_503581,2025-01-15 05:30:58,Shepperton_Plant,,Family Loaf,1972,0,4164,6136,production,Production,2025-01-22,,0
INV_507105,2025-04-07 23:38:02,,STORE_188,Seed Loaf,0,51,0,-51,store_sale,Return from Store,2025-04-13,,51
INV_506372,2025-05-30 01:40:06,,STORE_083,Soft White,101,0,81,182,return_from_store,Expired Waste,2025-06-04,,0
INV_511979,2025-02-19 11:04:47,,STORE_054,Family Loaf,0,214,-135,-349,store_sale,Damaged,2025-02-26,,214
INV_509147,2025-01-15 09:25:17,Shepperton_Plant,,High Energy White,0,677,23275,22598,dispatch,Expired Waste,2025-01-20,RT_063,677
INV_505062,2025-02-23 20:15:24,,STORE_097,Whole Wheat,92,0,86,178,return_from_store,Damaged,2025-03-01,,0
INV_503602,2025-06-24 10:43:02,,STORE_196,Whole Wheat,34,0,-35,-1,return_from_store,Dispatch to Store,2025-06-30,,0
INV_510529,2025-03-29 11:08:49,Willowvale_Plant,,High Energy White,0,1032,35536,34504,dispatch,Manual Correction,2025-04-03,RT_031,1032
INV_506948,2025-07-07 20:26:18,Willowvale_Plant,,Soft White,0,9,47881,47872,stock_adjustment,Damaged,2025-07-12,,9
INV_507756,2025-01-27 10:49:22,,STORE_174,High Energy Brown,0,59,-162,-221,store_sale,Expired Waste,2025-02-01,,59
INV_508897,2025-02-18 11:27:12,,STORE_122,Whole Wheat,110,0,-324,-214,return_from_store,Shrinkage,2025-02-24,,0
INV_509691,2025-01-16 12:57:23,Shepperton_Plant,,Soft White,1471,0,24244,25715,production,Damaged,2025-01-21,,0
INV_515694,2025-07-30 14:35:46,Shepperton_Plant,,High Energy White,0,1476,35962,34486,dispatch,Return from Store,2025-08-04,RT_027,1476
INV_506017,2025-03-28 10:12:13,Willowvale_Plant,,Whole Wheat,0,951,-2075,-3026,dispatch,Expired Waste,2025-04-03,RT_013,951
INV_509500,2025-02-26 21:29:42,Shepperton_Plant,,High Energy White,9,0,17963,17972,stock_adjustment,Production,2025-03-03,,0
INV_502956,2025-07-23 12:23:00,,STORE_079,Family Loaf,0,75,-285,-360,store_sale,Dispatch to Store,2025-07-30,,75
INV_512863,2025-04-10 19:19:05,Shepperton_Plant,,Wholegrain Brown,0,29,50544,50515,stock_adjustment,Dispatch to Store,2025-04-15,,29
INV_514617,2025-03-14 08:32:45,Shepperton_Plant,,High Energy White,1685,0,32592,34277,production,Expired Waste,2025-03-19,,0
INV_507520,2025-05-30 16:19:26,,STORE_163,Soft White,118,0,158,276,return_from_store,Dispatch to Store,2025-06-04,,0
INV_501103,2025-02-01 12:04:24,Willowvale_Plant,,Seed Loaf,48,0,5268,5316,stock_adjustment,Return from Store,2025-02-07,,0
INV_512776,2025-06-14 13:24:08,Shepperton_Plant,,Wholegrain Brown,1774,0,47420,49194,production,Damaged,2025-06-19,,0
INV_510733,2025-04-09 16:35:15,Willowvale_Plant,,High Energy White,0,110,38388,38278,waste,Expired Waste,2025-04-14,,110
INV_513535,2025-01-28 18:30:14,,STORE_014,Wholegrain Brown,0,126,-265,-391,store_sale,Expired Waste,2025-02-02,,126
INV_517024,2025-02-24 21:11:38,Shepperton_Plant,,Wholegrain Brown,35,0,49012,49047,stock_adjustment,Expired Waste,2025-03-01,,0
INV_501558,2025-06-12 14:16:43,Shepperton_Plant,,Seed Loaf,0,7,-1932,-1939,stock_adjustment,Return from Store,2025-06-18,,7
INV_502488,2025-05-15 04:36:47,Willowvale_Plant,,Wholegrain Brown,0,156,7560,7404,waste,Damaged,2025-05-20,,156
INV_515668,2025-03-20 19:29:28,Willowvale_Plant,,Whole Wheat,0,961,49145,48184,dispatch,Expired Waste,2025-03-26,RT_067,961
INV_516782,2025-07-14 03:59:30,Shepperton_Plant,,Soft White,1898,0,20084,21982,production,Dispatch to Store,2025-07-19,,0
INV_503523,2025-02-17 13:32:25,,STORE_070,Wholegrain Brown,30,0,52,82,return_from_store,Return from Store,2025-02-22,,0
INV_504542,2025-01-07 06:25:29,,STORE_088,Whole Wheat,0,294,-46,-340,store_sale,Manual Correction,2025-01-13,,294
INV_511750,2025-07-02 08:57:20,Willowvale_Plant,,Whole Wheat,0,1482,8065,6583,dispatch,Manual Correction,2025-07-08,RT_021,1482
INV_503400,2025-02-14 16:42:54,,STORE_085,Seed Loaf,48,0,85,133,return_from_store,Dispatch to Store,2025-02-20,,0
INV_510662,2025-01-02 11:21:59,Shepperton_Plant,,Soft White,0,19,16746,16727,waste,Shrinkage,2025-01-07,,19
INV_517816,2025-07-10 14:02:06,Willowvale_Plant,,Whole Wheat,0,1314,45369,44055,dispatch,Manual Correction,2025-07-16,RT_070,1314
INV_514736,2025-03-12 12:00:09,Willowvale_Plant,,High Energy White,0,994,41983,40989,dispatch,Return from Store,2025-03-17,RT_023,994
INV_511675,2025-04-05 20:16:03,Willowvale_Plant,,Whole Wheat,1137,0,7584,8721,production,Manual Correction,2025-04-11,,0
INV_502272,2025-03-09 12:13:21,Shepperton_Plant,,High Energy Brown,0,908,2660,1752,dispatch,Expired Waste,2025-03-14,RT_069,908
INV_502374,2025-07-28 08:32:40,,STORE_003,Soft White,0,177,-67,-244,store_sale,Production,2025-08-02,,177
INV_509334,2025-06-10 23:58:57,Shepperton_Plant,,High Energy White,0,554,21863,21309,dispatch,Sale,2025-06-15,RT_072,554
INV_514055,2025-05-24 20:44:50,Shepperton_Plant,,Family Loaf,550,0,89199,89749,production,Production,2025-05-31,,0
INV_512684,2025-03-13 05:20:08,Willowvale_Plant,,High Energy White,0,32,42401,42369,stock_adjustment,Production,2025-03-18,,32
INV_500292,2025-03-12 14:20:28,Shepperton_Plant,,Wholegrain Brown,39,0,-1541,-1502,stock_adjustment,Expired Waste,2025-03-17,,0
INV_502870,2025-05-27 13:42:03,,STORE_032,Seed Loaf,21,0,0,21,return_from_store,Production,2025-06-02,,0
INV_510628,2025-07-29 20:40:48,Shepperton_Plant,,High Energy White,533,0,20017,20550,production,Manual Correction,2025-08-03,,0
INV_510542,2025-07-06 11:40:40,Shepperton_Plant,,Whole Wheat,15,0,40517,40532,stock_adjustment,Damaged,2025-07-12,,0
INV_511775,2025-04-21 17:08:17,Shepperton_Plant,,High Energy Brown,0,166,47776,47610,waste,Expired Waste,2025-04-26,,166
INV_517027,2025-03-05 06:58:49,,STORE_003,High Energy White,112,0,4,116,return_from_store,Expired Waste,2025-03-10,,0
INV_504879,2025-01-28 17:44:00,Shepperton_Plant,,Family Loaf,0,1276,5678,4402,dispatch,Expired Waste,2025-02-04,RT_052,1276
INV_515652,2025-02-26 18:43:49,Shepperton_Plant,,High Energy White,0,46,34417,34371,waste,Expired Waste,2025-03-03,,46
INV_517315,2025-02-23 02:19:37,Willowvale_Plant,,High Energy White,1874,0,59765,61639,production,Sale,2025-02-28,,0
INV_516859,2025-04-13 07:42:18,Shepperton_Plant,,Seed Loaf,0,131,36708,36577,waste,Expired Waste,2025-04-19,,131
INV_504418,2025-04-08 17:22:33,Willowvale_Plant,,High Energy Brown,0,9,14172,14163,stock_adjustment,Production,2025-04-13,,9
INV_512563,2025-07-07 14:40:45,Willowvale_Plant,,High Energy White,0,45,42425,42380,stock_adjustment,Sale,2025-07-12,,45
INV_509349,2025-02-19 19:30:29,Shepperton_Plant,,Wholegrain Brown,0,356,27392,27036,dispatch,Manual Correction,2025-02-24,RT_013,356
INV_500356,2025-01-21 05:33:34,Willowvale_Plant,,High Energy White,1816,0,1226,3042,production,Production,2025-01-26,,0
INV_500686,2025-03-17 06:00:32,Shepperton_Plant,,High Energy Brown,1697,0,5010,6707,production,Dispatch to Store,2025-03-22,,0
INV_504584,2025-06-12 01:08:38,Willowvale_Plant,,Seed Loaf,0,433,10273,9840,dispatch,Damaged,2025-06-18,RT_029,433
INV_500837,2025-07-08 21:30:56,Willowvale_Plant,,Family Loaf,805,0,2431,3236,production,Dispatch to Store,2025-07-15,,0
INV_507013,2025-02-09 09:06:50,Willowvale_Plant,,Family Loaf,0,751,3162,2411,dispatch,Production,2025-02-16,RT_022,751
INV_514791,2025-06-07 11:32:21,Willowvale_Plant,,High Energy Brown,0,338,65944,65606,dispatch,Manual Correction,2025-06-12,RT_011,338
INV_509619,2025-01-27 22:34:14,Shepperton_Plant,,Seed Loaf,1515,0,27657,29172,production,Sale,2025-02-02,,0
INV_513293,2025-06-17 03:49:37,Willowvale_Plant,,High Energy Brown,618,0,62414,63032,production,Shrinkage,2025-06-22,,0
INV_501726,2025-06-16 14:32:32,,STORE_008,Wholegrain Brown,0,252,0,-252,store_sale,Production,2025-06-21,,252
INV_517271,2025-07-21 07:05:43,,STORE_035,High Energy Brown,94,0,98,192,return_from_store,Shrinkage,2025-07-26,,0
INV_514523,2025-06-29 14:23:34,Willowvale_Plant,,Whole Wheat,1126,0,36093,37219,production,Manual Correction,2025-07-05,,0
INV_502362,2025-06-10 14:02:19,Shepperton_Plant,,Family Loaf,0,504,-8631,-9135,dispatch,Damaged,2025-06-17,RT_043,504
INV_512596,2025-01-09 21:01:53,Shepperton_Plant,,Seed Loaf,0,37,31616,31579,stock_adjustment,Production,2025-01-15,,37
INV_503179,2025-03-07 17:46:20,Shepperton_Plant,,Wholegrain Brown,0,536,14869,14333,dispatch,Damaged,2025-03-12,RT_030,536
INV_510598,2025-03-27 03:28:25,Willowvale_Plant,,High Energy Brown,0,48,53284,53236,stock_adjustment,Shrinkage,2025-04-01,,48
INV_509425,2025-02-25 06:26:59,Willowvale_Plant,,Soft White,23,0,58806,58829,stock_adjustment,Damaged,2025-03-02,,0
INV_515714,2025-04-10 13:45:22,,STORE_018,Soft White,27,0,-44,-17,return_from_store,Sale,2025-04-15,,0
INV_504223,2025-03-18 16:27:35,Shepperton_Plant,,Family Loaf,29,0,3533,3562,stock_adjustment,Sale,2025-03-25,,0
INV_512397,2025-07-09 10:44:58,Willowvale_Plant,,Whole Wheat,1746,0,8884,10630,production,Damaged,2025-07-15,,0
INV_514463,2025-01-27 06:04:59,,STORE_024,Wholegrain Brown,13,0,-950,-937,return_from_store,Dispatch to Store,2025-02-01,,0
INV_507379,2025-06-02 17:19:08,Shepperton_Plant,,Wholegrain Brown,967,0,34756,35723,production,Dispatch to Store,2025-06-07,,0
INV_508101,2025-06-23 03:33:18,,STORE_186,Soft White,0,237,41,-196,store_sale,Return from Store,2025-06-28,,237
INV_506967,2025-03-06 15:24:16,Willowvale_Plant,,Seed Loaf,0,130,-542,-672,waste,Shrinkage,2025-03-12,,130
INV_506166,2025-04-06 01:46:12,Shepperton_Plant,,Family Loaf,0,150,16590,16440,waste,Sale,2025-04-13,,150
INV_506461,2025-05-28 08:51:57,Willowvale_Plant,,Wholegrain Brown,22,0,42306,42328,stock_adjustment,Dispatch to Store,2025-06-02,,0
INV_503061,2025-03-03 07:23:10,,STORE_117,High Energy Brown,78,0,169,247,return_from_store,Shrinkage,2025-03-08,,0
INV_500889,2025-04-05 22:58:18,Shepperton_Plant,,Soft White,0,107,-4025,-4132,waste,Production,2025-04-10,,107
INV_500966,2025-02-17 08:41:37,,STORE_152,High Energy Brown,30,0,0,30,return_from_store,Manual Correction,2025-02-22,,0
INV_509721,2025-06-12 23:02:15,Shepperton_Plant,,Family Loaf,0,23,57939,57916,stock_adjustment,Dispatch to Store,2025-06-19,,23
INV_501963,2025-07-07 05:39:32,,STORE_160,Whole Wheat,23,0,-175,-152,return_from_store,Production,2025-07-13,,0
INV_517032,2025-03-11 06:09:10,Willowvale_Plant,,Soft White,0,833,73272,72439,dispatch,Shrinkage,2025-03-16,RT_078,833
INV_514448,2025-01-31 17:03:01,,STORE_018,Seed Loaf,0,232,36,-196,store_sale,Damaged,2025-02-06,,232
INV_517711,2025-06-04 13:06:07,Willowvale_Plant,,Soft White,0,116,73464,73348,waste,Damaged,2025-06-09,,116
INV_512995,2025-07-03 11:18:12,Shepperton_Plant,,Seed Loaf,1473,0,33096,34569,production,Shrinkage,2025-07-09,,0
INV_510489,2025-03-09 12:42:32,,STORE_079,Wholegrain Brown,103,0,-24,79,return_from_store,Shrinkage,2025-03-14,,0
INV_502835,2025-07-20 16:37:17,Willowvale_Plant,,High Energy Brown,0,1282,15320,14038,dispatch,Return from Store,2025-07-25,RT_006,1282
INV_507213,2025-07-25 21:44:47,Willowvale_Plant,,Wholegrain Brown,0,772,43922,43150,dispatch,Expired Waste,2025-07-30,RT_034,772
INV_513073,2025-06-20 01:40:08,Shepperton_Plant,,High Energy White,3632,474,19094,18620,dispatch,Production,2025-06-25,RT_018,474
INV_513055,2025-01-31 12:39:48,,STORE_061,Wholegrain Brown,0,259,108,-151,store_sale,Dispatch to Store,2025-02-05,,259
INV_502268,2025-01-17 15:13:08,Willowvale_Plant,,High Energy Brown,0,62,8899,8837,waste,Dispatch to Store,2025-01-22,,62
INV_503770,2025-03-21 14:15:13,Shepperton_Plant,,Seed Loaf,0,37,8097,8060,stock_adjustment,Dispatch to Store,2025-03-27,,37
INV_514418,2025-03-26 15:44:17,,STORE_002,Family Loaf,32,0,250,282,return_from_store,Return from Store,2025-04-02,,0
INV_512766,2025-02-13 04:47:57,,STORE_094,High Energy White,0,239,93,-146,store_sale,Production,2025-02-18,,239
INV_500132,2025-01-30 11:53:41,Shepperton_Plant,,Seed Loaf,0,41,1065,1024,stock_adjustment,Sale,2025-02-05,,41
INV_515658,2025-05-09 02:40:18,Shepperton_Plant,,Family Loaf,1114,0,101348,102462,production,Damaged,2025-05-16,,0
INV_517234,2025-02-19 05:56:36,Shepperton_Plant,,Family Loaf,1624,0,100969,102593,production,Manual Correction,2025-02-26,,0
INV_511812,2025-05-08 01:23:29,Willowvale_Plant,,Wholegrain Brown,0,1457,71187,69730,dispatch,Manual Correction,2025-05-13,RT_013,1457
INV_506839,2025-04-28 04:04:40,,STORE_007,Whole Wheat,0,214,0,-214,store_sale,Sale,2025-05-04,,214
INV_500393,2025-07-17 02:11:48,Willowvale_Plant,,High Energy Brown,0,761,7752,6991,dispatch,Shrinkage,2025-07-22,RT_067,761
INV_506558,2025-04-15 18:39:32,Willowvale_Plant,,Soft White,0,1451,41569,40118,dispatch,Manual Correction,2025-04-20,RT_065,1451
