record_id,holiday_name,date,sku,region,qty_produced,qty_sold,demand_shift_factor,qty_leftover,sell_through_rate
HOLIDAY_REC_16338,Christmas Day,2025-12-25,Family Loaf,Masvingo,1273,1176,1.03,97,0.924
HOLIDAY_REC_18384,Boxing Day,2025-12-26,Soft White,Bulawayo,1873,1710,1.25,163,0.913
HOLIDAY_REC_16255,Christmas Day,2025-12-25,Family Loaf,Gweru,2385,2224,1.04,161,0.932
HOLIDAY_REC_13752,Defense Forces Day,2025-08-13,Whole Wheat,Bulawayo,1466,1267,1.21,199,0.864
HOLIDAY_REC_7791,Workers Day,2025-05-01,Family Loaf,Bulawayo,1230,1065,0.99,165,0.866
HOLIDAY_REC_10008,Heroes Day,2025-08-12,Family Loaf,Gweru,2452,2423,1.27,29,0.988
HOLIDAY_REC_14111,Unity Day,2025-12-22,High Energy White,Mutare,1016,1013,1.24,3,0.997
HOLIDAY_REC_7932,Workers Day,2025-05-01,Seed Loaf,Mutare,2182,1970,0.92,212,0.903
HOLIDAY_REC_10978,Heroes Day,2025-08-12,Wholegrain Brown,Bulawayo,2243,2052,1.12,191,0.915
HOLIDAY_REC_11845,Heroes Day,2025-08-12,Soft White,Chitungwiza,1162,1119,1.16,43,0.963
HOLIDAY_REC_8370,Africa Day,2025-05-25,Seed Loaf,Bulawayo,1264,1259,1.2,5,0.996
HOLIDAY_REC_16646,Christmas Day,2025-12-25,Family Loaf,Harare,841,800,1.25,41,0.951
HOLIDAY_REC_11027,Heroes Day,2025-08-12,Seed Loaf,Masvingo,1208,1092,0.94,116,0.904
HOLIDAY_REC_2985,National Youth Day,2025-02-21,High Energy White,Gweru,1421,1401,0.94,20,0.986
HOLIDAY_REC_3280,National Youth Day,2025-02-21,Wholegrain Brown,Bulawayo,1088,951,1.07,137,0.874
HOLIDAY_REC_875,New Year's Day,2025-01-01,High Energy White,Gweru,2041,1932,1.16,109,0.947
HOLIDAY_REC_2816,National Youth Day,2025-02-21,Whole Wheat,Bulawayo,1038,1031,1.08,7,0.993
HOLIDAY_REC_14866,Unity Day,2025-12-22,Whole Wheat,Harare,2159,1904,1.15,255,0.882
HOLIDAY_REC_17994,Boxing Day,2025-12-26,High Energy White,Gweru,2504,2501,1.19,3,0.999
HOLIDAY_REC_2047,National Youth Day,2025-02-21,Soft White,Chitungwiza,1909,1648,1.2,261,0.863
HOLIDAY_REC_14520,Unity Day,2025-12-22,Family Loaf,Harare,1641,1466,1.28,175,0.893
HOLIDAY_REC_2650,National Youth Day,2025-02-21,Family Loaf,Bulawayo,2022,1724,1.16,298,0.853
HOLIDAY_REC_4924,Independence Day,2025-04-18,High Energy Brown,Mutare,2475,2292,1.12,183,0.926
HOLIDAY_REC_4827,Independence Day,2025-04-18,Family Loaf,Masvingo,715,664,0.99,51,0.929
HOLIDAY_REC_12441,Defense Forces Day,2025-08-13,Whole Wheat,Gweru,1059,941,1.3,118,0.889
HOLIDAY_REC_6691,Easter Monday,2025-04-21,Seed Loaf,Gweru,2408,2279,1.05,129,0.946
HOLIDAY_REC_18757,Boxing Day,2025-12-26,Seed Loaf,Mutare,764,660,0.96,104,0.864
HOLIDAY_REC_2348,National Youth Day,2025-02-21,Family Loaf,Chitungwiza,1831,1814,1.17,17,0.991
HOLIDAY_REC_12369,Defense Forces Day,2025-08-13,High Energy Brown,Mutare,1486,1263,1.14,223,0.85
HOLIDAY_REC_15143,Unity Day,2025-12-22,High Energy Brown,Chitungwiza,1128,1000,1.17,128,0.887
HOLIDAY_REC_17322,Christmas Day,2025-12-25,Seed Loaf,Masvingo,2016,1801,0.95,215,0.893
HOLIDAY_REC_14359,Unity Day,2025-12-22,Soft White,Bulawayo,779,762,1.13,17,0.978
HOLIDAY_REC_16373,Christmas Day,2025-12-25,Seed Loaf,Mutare,2360,2060,0.99,300,0.873
HOLIDAY_REC_6636,Easter Monday,2025-04-21,Whole Wheat,Chitungwiza,1611,1411,0.97,200,0.876
HOLIDAY_REC_11839,Heroes Day,2025-08-12,Family Loaf,Chitungwiza,1287,1245,1.18,42,0.967
HOLIDAY_REC_14725,Unity Day,2025-12-22,Seed Loaf,Masvingo,1521,1304,0.91,217,0.857
HOLIDAY_REC_6709,Easter Monday,2025-04-21,Soft White,Harare,1161,1110,0.91,51,0.956
HOLIDAY_REC_15478,Unity Day,2025-12-22,Wholegrain Brown,Bulawayo,1430,1327,1.22,103,0.928
HOLIDAY_REC_1415,New Year's Day,2025-01-01,High Energy White,Gweru,1318,1314,0.99,4,0.997
HOLIDAY_REC_13064,Defense Forces Day,2025-08-13,Soft White,Chitungwiza,1476,1275,1.27,201,0.864
HOLIDAY_REC_500,New Year's Day,2025-01-01,Wholegrain Brown,Mutare,1755,1670,0.93,85,0.952
HOLIDAY_REC_669,New Year's Day,2025-01-01,Family Loaf,Gweru,1821,1653,1.08,168,0.908
HOLIDAY_REC_6887,Workers Day,2025-05-01,Wholegrain Brown,Bulawayo,1826,1693,1.24,133,0.927
HOLIDAY_REC_6158,Easter Monday,2025-04-21,High Energy Brown,Bulawayo,1090,983,0.99,107,0.902
HOLIDAY_REC_3034,National Youth Day,2025-02-21,Wholegrain Brown,Chitungwiza,936,875,1.12,61,0.935
HOLIDAY_REC_11125,Heroes Day,2025-08-12,Seed Loaf,Chitungwiza,1498,1332,1.05,166,0.889
HOLIDAY_REC_3629,Independence Day,2025-04-18,Family Loaf,Gweru,1162,1125,0.95,37,0.968
HOLIDAY_REC_9237,Africa Day,2025-05-25,Seed Loaf,Bulawayo,1866,1598,1.18,268,0.856
HOLIDAY_REC_11989,Defense Forces Day,2025-08-13,Family Loaf,Bulawayo,1219,1156,1.05,63,0.948
HOLIDAY_REC_10030,Heroes Day,2025-08-12,Soft White,Bulawayo,837,767,1.17,70,0.916
HOLIDAY_REC_5557,Easter Monday,2025-04-21,Seed Loaf,Bulawayo,877,859,1.01,18,0.979
HOLIDAY_REC_1349,New Year's Day,2025-01-01,Wholegrain Brown,Bulawayo,957,926,1.0,31,0.968
HOLIDAY_REC_3775,Independence Day,2025-04-18,High Energy Brown,Bulawayo,1238,1222,1.28,16,0.987
HOLIDAY_REC_304,New Year's Day,2025-01-01,Family Loaf,Harare,1853,1667,1.02,186,0.9
HOLIDAY_REC_7064,Workers Day,2025-05-01,Family Loaf,Bulawayo,2058,1829,1.26,229,0.889
HOLIDAY_REC_17041,Christmas Day,2025-12-25,Wholegrain Brown,Bulawayo,2190,1894,0.95,296,0.865
HOLIDAY_REC_12462,Defense Forces Day,2025-08-13,Family Loaf,Bulawayo,745,722,0.96,23,0.969
HOLIDAY_REC_1704,New Year's Day,2025-01-01,Whole Wheat,Masvingo,2011,1931,0.98,80,0.96
HOLIDAY_REC_10281,Heroes Day,2025-08-12,High Energy Brown,Gweru,1993,1768,1.11,225,0.887
HOLIDAY_REC_17512,Boxing Day,2025-12-26,High Energy Brown,Mutare,1675,1490,1.09,185,0.89
HOLIDAY_REC_3835,Independence Day,2025-04-18,Whole Wheat,Chitungwiza,1552,1534,1.23,18,0.988
HOLIDAY_REC_18555,Boxing Day,2025-12-26,High Energy White,Chitungwiza,1340,1332,0.93,8,0.994
HOLIDAY_REC_5897,Easter Monday,2025-04-21,Wholegrain Brown,Mutare,2310,2048,1.16,262,0.887
HOLIDAY_REC_9976,Heroes Day,2025-08-12,Seed Loaf,Masvingo,1235,1174,1.05,61,0.951
HOLIDAY_REC_8874,Africa Day,2025-05-25,Wholegrain Brown,Masvingo,1883,1803,0.98,80,0.958
HOLIDAY_REC_1619,New Year's Day,2025-01-01,Family Loaf,Chitungwiza,1776,1681,1.05,95,0.947
HOLIDAY_REC_14809,Unity Day,2025-12-22,Seed Loaf,Masvingo,1472,1464,1.2,8,0.995
HOLIDAY_REC_13766,Defense Forces Day,2025-08-13,Seed Loaf,Mutare,1902,1646,0.92,256,0.865
HOLIDAY_REC_7046,Workers Day,2025-05-01,High Energy Brown,Masvingo,611,594,1.21,17,0.972
HOLIDAY_REC_2925,National Youth Day,2025-02-21,Whole Wheat,Chitungwiza,925,906,1.13,19,0.979
HOLIDAY_REC_3207,National Youth Day,2025-02-21,High Energy Brown,Masvingo,1871,1797,1.14,74,0.96
HOLIDAY_REC_17003,Christmas Day,2025-12-25,High Energy Brown,Chitungwiza,2682,2399,1.11,283,0.894
HOLIDAY_REC_4275,Independence Day,2025-04-18,Whole Wheat,Masvingo,1492,1330,1.27,162,0.891
HOLIDAY_REC_10606,Heroes Day,2025-08-12,High Energy White,Harare,1911,1792,1.13,119,0.938
HOLIDAY_REC_5401,Easter Monday,2025-04-21,Family Loaf,Chitungwiza,976,963,1.29,13,0.987
HOLIDAY_REC_5197,Independence Day,2025-04-18,High Energy Brown,Bulawayo,1738,1483,1.16,255,0.853
HOLIDAY_REC_12345,Defense Forces Day,2025-08-13,Wholegrain Brown,Gweru,2210,1903,1.23,307,0.861
HOLIDAY_REC_5724,Easter Monday,2025-04-21,Soft White,Harare,1777,1597,1.21,180,0.899
HOLIDAY_REC_18486,Boxing Day,2025-12-26,Soft White,Harare,1817,1555,1.18,262,0.856
HOLIDAY_REC_15775,Christmas Day,2025-12-25,Soft White,Bulawayo,1784,1689,1.01,95,0.947
HOLIDAY_REC_10185,Heroes Day,2025-08-12,Family Loaf,Bulawayo,1505,1326,1.16,179,0.881
HOLIDAY_REC_1951,National Youth Day,2025-02-21,Seed Loaf,Bulawayo,1665,1578,1.01,87,0.948
HOLIDAY_REC_4830,Independence Day,2025-04-18,High Energy White,Gweru,824,787,1.29,37,0.955
HOLIDAY_REC_2737,National Youth Day,2025-02-21,Seed Loaf,Mutare,1829,1581,1.13,248,0.864
HOLIDAY_REC_15985,Christmas Day,2025-12-25,Whole Wheat,Masvingo,2328,1982,1.17,346,0.851
HOLIDAY_REC_14322,Unity Day,2025-12-22,Wholegrain Brown,Chitungwiza,817,709,0.91,108,0.868
HOLIDAY_REC_18359,Boxing Day,2025-12-26,Soft White,Gweru,2182,1937,1.06,245,0.888
HOLIDAY_REC_9729,Africa Day,2025-05-25,Wholegrain Brown,Chitungwiza,1150,1006,1.07,144,0.875
HOLIDAY_REC_1069,New Year's Day,2025-01-01,Soft White,Mutare,1093,1066,0.96,27,0.975
HOLIDAY_REC_3661,Independence Day,2025-04-18,High Energy Brown,Masvingo,1968,1748,1.14,220,0.888
HOLIDAY_REC_11666,Heroes Day,2025-08-12,Seed Loaf,Harare,1527,1375,0.95,152,0.9
HOLIDAY_REC_2291,National Youth Day,2025-02-21,Seed Loaf,Bulawayo,667,632,1.3,35,0.948
HOLIDAY_REC_17006,Christmas Day,2025-12-25,Wholegrain Brown,Harare,1447,1279,0.92,168,0.884
HOLIDAY_REC_2471,National Youth Day,2025-02-21,Seed Loaf,Gweru,1298,1126,0.95,172,0.867
HOLIDAY_REC_2275,National Youth Day,2025-02-21,Family Loaf,Harare,2001,1764,1.18,237,0.882
HOLIDAY_REC_18851,Boxing Day,2025-12-26,Family Loaf,Bulawayo,2461,2380,0.93,81,0.967
HOLIDAY_REC_14241,Unity Day,2025-12-22,Family Loaf,Mutare,2175,2108,1.19,67,0.969
HOLIDAY_REC_4747,Independence Day,2025-04-18,Wholegrain Brown,Gweru,1095,966,1.03,129,0.882
HOLIDAY_REC_4650,Independence Day,2025-04-18,Soft White,Gweru,761,727,1.17,34,0.955
HOLIDAY_REC_6754,Easter Monday,2025-04-21,Whole Wheat,Masvingo,1490,1465,1.27,25,0.983
HOLIDAY_REC_17883,Boxing Day,2025-12-26,Wholegrain Brown,Chitungwiza,2566,2539,1.04,27,0.989
HOLIDAY_REC_1266,New Year's Day,2025-01-01,Seed Loaf,Masvingo,1335,1334,1.23,1,0.999
HOLIDAY_REC_4195,Independence Day,2025-04-18,Wholegrain Brown,Harare,1045,1040,1.29,5,0.995
HOLIDAY_REC_9073,Africa Day,2025-05-25,Wholegrain Brown,Bulawayo,1601,1435,1.14,166,0.896
HOLIDAY_REC_2767,National Youth Day,2025-02-21,Wholegrain Brown,Harare,1505,1375,1.08,130,0.914
HOLIDAY_REC_7865,Workers Day,2025-05-01,Seed Loaf,Mutare,1599,1540,1.14,59,0.963
HOLIDAY_REC_16872,Christmas Day,2025-12-25,Family Loaf,Mutare,1447,1396,1.29,51,0.965
HOLIDAY_REC_3039,National Youth Day,2025-02-21,Seed Loaf,Harare,803,727,1.28,76,0.905
HOLIDAY_REC_8488,Africa Day,2025-05-25,Family Loaf,Chitungwiza,815,693,0.9,122,0.85
HOLIDAY_REC_8654,Africa Day,2025-05-25,Wholegrain Brown,Bulawayo,1071,945,1.26,126,0.882
HOLIDAY_REC_14526,Unity Day,2025-12-22,Family Loaf,Gweru,755,655,1.11,100,0.868
HOLIDAY_REC_18911,Boxing Day,2025-12-26,Soft White,Bulawayo,1590,1408,0.93,182,0.886
HOLIDAY_REC_13216,Defense Forces Day,2025-08-13,Soft White,Gweru,1345,1326,1.03,19,0.986
HOLIDAY_REC_583,New Year's Day,2025-01-01,Wholegrain Brown,Chitungwiza,1227,1109,1.26,118,0.904
HOLIDAY_REC_12660,Defense Forces Day,2025-08-13,Family Loaf,Chitungwiza,932,814,0.97,118,0.873
HOLIDAY_REC_2897,National Youth Day,2025-02-21,Whole Wheat,Masvingo,1270,1198,1.01,72,0.943
HOLIDAY_REC_16743,Christmas Day,2025-12-25,High Energy Brown,Gweru,1571,1399,0.99,172,0.891
HOLIDAY_REC_5033,Independence Day,2025-04-18,Whole Wheat,Masvingo,2407,2355,0.97,52,0.978
HOLIDAY_REC_14255,Unity Day,2025-12-22,Family Loaf,Bulawayo,2224,2133,1.1,91,0.959
HOLIDAY_REC_348,New Year's Day,2025-01-01,High Energy Brown,Bulawayo,1030,937,0.99,93,0.91
HOLIDAY_REC_6626,Easter Monday,2025-04-21,High Energy Brown,Harare,1738,1527,1.27,211,0.879
HOLIDAY_REC_2948,National Youth Day,2025-02-21,Seed Loaf,Gweru,1474,1341,1.07,133,0.91
HOLIDAY_REC_2261,National Youth Day,2025-02-21,Whole Wheat,Chitungwiza,1945,1908,0.95,37,0.981
HOLIDAY_REC_17069,Christmas Day,2025-12-25,Seed Loaf,Mutare,2272,1962,1.09,310,0.864
HOLIDAY_REC_6278,Easter Monday,2025-04-21,Wholegrain Brown,Gweru,1892,1617,0.94,275,0.855
HOLIDAY_REC_8785,Africa Day,2025-05-25,Wholegrain Brown,Gweru,1832,1659,1.29,173,0.906
HOLIDAY_REC_7092,Workers Day,2025-05-01,Family Loaf,Gweru,1961,1848,0.95,113,0.942
HOLIDAY_REC_10820,Heroes Day,2025-08-12,Seed Loaf,Chitungwiza,990,984,0.99,6,0.994
HOLIDAY_REC_14584,Unity Day,2025-12-22,High Energy Brown,Masvingo,2143,1970,1.21,173,0.919
HOLIDAY_REC_5144,Independence Day,2025-04-18,High Energy White,Gweru,1723,1477,1.23,246,0.857
HOLIDAY_REC_17037,Christmas Day,2025-12-25,Whole Wheat,Masvingo,1837,1754,1.04,83,0.955
HOLIDAY_REC_5881,Easter Monday,2025-04-21,Family Loaf,Gweru,2408,2402,1.16,6,0.998
HOLIDAY_REC_4953,Independence Day,2025-04-18,Seed Loaf,Masvingo,2329,2294,0.97,35,0.985
HOLIDAY_REC_14921,Unity Day,2025-12-22,Seed Loaf,Chitungwiza,2235,2123,0.99,112,0.95
HOLIDAY_REC_1478,New Year's Day,2025-01-01,Family Loaf,Harare,2759,2460,1.01,299,0.892
HOLIDAY_REC_4253,Independence Day,2025-04-18,Whole Wheat,Bulawayo,2165,2031,0.98,134,0.938
HOLIDAY_REC_181,New Year's Day,2025-01-01,Seed Loaf,Harare,2332,2141,1.15,191,0.918
HOLIDAY_REC_18535,Boxing Day,2025-12-26,Wholegrain Brown,Masvingo,1642,1624,0.93,18,0.989
HOLIDAY_REC_16727,Christmas Day,2025-12-25,Seed Loaf,Bulawayo,1687,1460,1.14,227,0.865
HOLIDAY_REC_13203,Defense Forces Day,2025-08-13,Seed Loaf,Mutare,1156,1042,1.19,114,0.901
HOLIDAY_REC_10280,Heroes Day,2025-08-12,High Energy White,Masvingo,1165,1063,1.25,102,0.912
HOLIDAY_REC_16538,Christmas Day,2025-12-25,High Energy White,Harare,2050,1831,1.06,219,0.893
HOLIDAY_REC_14948,Unity Day,2025-12-22,Whole Wheat,Bulawayo,1536,1485,1.27,51,0.967
HOLIDAY_REC_7249,Workers Day,2025-05-01,Soft White,Gweru,1867,1846,1.11,21,0.989
HOLIDAY_REC_256,New Year's Day,2025-01-01,Seed Loaf,Chitungwiza,1699,1589,1.01,110,0.935
HOLIDAY_REC_7754,Workers Day,2025-05-01,Soft White,Gweru,1364,1266,1.26,98,0.928
HOLIDAY_REC_3913,Independence Day,2025-04-18,Seed Loaf,Masvingo,738,632,1.24,106,0.856
HOLIDAY_REC_7284,Workers Day,2025-05-01,Family Loaf,Mutare,1203,1057,1.3,146,0.879
HOLIDAY_REC_4779,Independence Day,2025-04-18,High Energy Brown,Harare,1987,1841,0.96,146,0.927
HOLIDAY_REC_7440,Workers Day,2025-05-01,Soft White,Harare,854,841,0.97,13,0.985
HOLIDAY_REC_11787,Heroes Day,2025-08-12,High Energy Brown,Masvingo,1375,1251,1.16,124,0.91
HOLIDAY_REC_10171,Heroes Day,2025-08-12,Wholegrain Brown,Mutare,936,852,1.27,84,0.91
HOLIDAY_REC_18779,Boxing Day,2025-12-26,High Energy Brown,Chitungwiza,793,792,1.16,1,0.999
HOLIDAY_REC_4514,Independence Day,2025-04-18,High Energy Brown,Chitungwiza,1192,1148,1.02,44,0.963
HOLIDAY_REC_11416,Heroes Day,2025-08-12,Family Loaf,Chitungwiza,1558,1528,1.08,30,0.981
HOLIDAY_REC_2632,National Youth Day,2025-02-21,High Energy White,Gweru,1160,1064,1.12,96,0.917
HOLIDAY_REC_108,New Year's Day,2025-01-01,High Energy Brown,Masvingo,1503,1498,1.24,5,0.997
HOLIDAY_REC_3718,Independence Day,2025-04-18,High Energy White,Mutare,2528,2286,1.2,242,0.904
HOLIDAY_REC_6703,Easter Monday,2025-04-21,Family Loaf,Gweru,1845,1761,1.05,84,0.954
HOLIDAY_REC_4464,Independence Day,2025-04-18,Wholegrain Brown,Mutare,1462,1313,1.05,149,0.898
HOLIDAY_REC_14353,Unity Day,2025-12-22,Soft White,Harare,1619,1609,1.14,10,0.994
HOLIDAY_REC_417,New Year's Day,2025-01-01,Soft White,Mutare,1159,1140,1.24,19,0.984
HOLIDAY_REC_16339,Christmas Day,2025-12-25,High Energy White,Chitungwiza,1276,1253,0.95,23,0.982
HOLIDAY_REC_12382,Defense Forces Day,2025-08-13,Family Loaf,Harare,1244,1189,1.05,55,0.956
HOLIDAY_REC_10797,Heroes Day,2025-08-12,Family Loaf,Chitungwiza,1908,1789,0.92,119,0.938
HOLIDAY_REC_9780,Africa Day,2025-05-25,Family Loaf,Mutare,2282,2245,1.17,37,0.984
HOLIDAY_REC_6875,Workers Day,2025-05-01,Soft White,Gweru,862,792,1.24,70,0.919
HOLIDAY_REC_7853,Workers Day,2025-05-01,Wholegrain Brown,Masvingo,704,672,0.9,32,0.955
HOLIDAY_REC_8621,Africa Day,2025-05-25,High Energy Brown,Mutare,1888,1756,1.12,132,0.93
HOLIDAY_REC_8507,Africa Day,2025-05-25,High Energy White,Masvingo,1492,1275,1.09,217,0.855
HOLIDAY_REC_10438,Heroes Day,2025-08-12,Seed Loaf,Bulawayo,2251,2202,0.99,49,0.978
HOLIDAY_REC_2266,National Youth Day,2025-02-21,Family Loaf,Masvingo,1577,1565,1.11,12,0.992
HOLIDAY_REC_9290,Africa Day,2025-05-25,Wholegrain Brown,Gweru,1189,1023,1.18,166,0.86
HOLIDAY_REC_6485,Easter Monday,2025-04-21,Soft White,Chitungwiza,1554,1502,0.99,52,0.967
HOLIDAY_REC_16511,Christmas Day,2025-12-25,Soft White,Harare,1325,1192,1.03,133,0.9
HOLIDAY_REC_6673,Easter Monday,2025-04-21,Seed Loaf,Bulawayo,2266,2138,0.96,128,0.944
HOLIDAY_REC_17840,Boxing Day,2025-12-26,High Energy White,Mutare,1186,1009,1.07,177,0.851
HOLIDAY_REC_5080,Independence Day,2025-04-18,High Energy Brown,Chitungwiza,977,939,0.94,38,0.961
HOLIDAY_REC_9855,Africa Day,2025-05-25,Seed Loaf,Mutare,1316,1274,1.08,42,0.968
HOLIDAY_REC_13484,Defense Forces Day,2025-08-13,Family Loaf,Gweru,1202,1147,1.22,55,0.954
HOLIDAY_REC_4607,Independence Day,2025-04-18,Whole Wheat,Gweru,2354,2279,1.09,75,0.968
HOLIDAY_REC_15812,Christmas Day,2025-12-25,Wholegrain Brown,Mutare,2447,2438,1.05,9,0.996
HOLIDAY_REC_11688,Heroes Day,2025-08-12,Whole Wheat,Masvingo,2405,2126,1.26,279,0.884
HOLIDAY_REC_14943,Unity Day,2025-12-22,Soft White,Gweru,1250,1199,1.16,51,0.959
HOLIDAY_REC_1901,National Youth Day,2025-02-21,High Energy White,Harare,1292,1118,1.23,174,0.865
HOLIDAY_REC_7925,Workers Day,2025-05-01,Family Loaf,Gweru,1735,1732,0.97,3,0.998
HOLIDAY_REC_7566,Workers Day,2025-05-01,Whole Wheat,Gweru,997,892,1.01,105,0.895
HOLIDAY_REC_6725,Easter Monday,2025-04-21,High Energy Brown,Gweru,1676,1628,1.28,48,0.971
HOLIDAY_REC_16892,Christmas Day,2025-12-25,Family Loaf,Chitungwiza,990,859,1.04,131,0.868
HOLIDAY_REC_18421,Boxing Day,2025-12-26,Wholegrain Brown,Masvingo,947,936,1.26,11,0.988
HOLIDAY_REC_2622,National Youth Day,2025-02-21,Whole Wheat,Chitungwiza,1455,1289,0.98,166,0.886
HOLIDAY_REC_2031,National Youth Day,2025-02-21,High Energy Brown,Bulawayo,1214,1173,1.11,41,0.966
HOLIDAY_REC_17382,Christmas Day,2025-12-25,High Energy White,Chitungwiza,1774,1582,1.07,192,0.892
HOLIDAY_REC_40,New Year's Day,2025-01-01,Family Loaf,Harare,2469,2215,1.1,254,0.897
HOLIDAY_REC_5988,Easter Monday,2025-04-21,High Energy Brown,Harare,1718,1665,1.04,53,0.969
HOLIDAY_REC_12654,Defense Forces Day,2025-08-13,Whole Wheat,Gweru,753,701,0.97,52,0.931
HOLIDAY_REC_18615,Boxing Day,2025-12-26,Soft White,Gweru,2120,1805,1.1,315,0.851
HOLIDAY_REC_16698,Christmas Day,2025-12-25,Whole Wheat,Bulawayo,1618,1526,1.09,92,0.943
HOLIDAY_REC_8417,Africa Day,2025-05-25,High Energy White,Masvingo,1833,1676,0.98,157,0.914
HOLIDAY_REC_3509,Independence Day,2025-04-18,Wholegrain Brown,Masvingo,972,937,1.12,35,0.964
HOLIDAY_REC_2387,National Youth Day,2025-02-21,Wholegrain Brown,Chitungwiza,1882,1658,0.92,224,0.881
HOLIDAY_REC_17222,Christmas Day,2025-12-25,Seed Loaf,Harare,1554,1371,1.26,183,0.882
HOLIDAY_REC_14569,Unity Day,2025-12-22,Family Loaf,Chitungwiza,939,895,1.06,44,0.953
HOLIDAY_REC_2981,National Youth Day,2025-02-21,High Energy Brown,Mutare,588,569,1.24,19,0.968
HOLIDAY_REC_3438,National Youth Day,2025-02-21,Seed Loaf,Masvingo,2000,1978,1.05,22,0.989
HOLIDAY_REC_9756,Africa Day,2025-05-25,Family Loaf,Gweru,1603,1381,1.27,222,0.862
HOLIDAY_REC_17324,Christmas Day,2025-12-25,Whole Wheat,Mutare,2533,2341,0.91,192,0.924
HOLIDAY_REC_5400,Easter Monday,2025-04-21,Family Loaf,Harare,2411,2235,1.18,176,0.927
HOLIDAY_REC_9453,Africa Day,2025-05-25,Whole Wheat,Mutare,854,812,1.26,42,0.951
HOLIDAY_REC_3545,Independence Day,2025-04-18,High Energy Brown,Mutare,1404,1229,1.23,175,0.875
HOLIDAY_REC_11213,Heroes Day,2025-08-12,Family Loaf,Harare,1466,1440,1.29,26,0.982
HOLIDAY_REC_2868,National Youth Day,2025-02-21,Soft White,Harare,900,801,0.97,99,0.89
HOLIDAY_REC_4443,Independence Day,2025-04-18,High Energy White,Harare,2120,1838,0.92,282,0.867
HOLIDAY_REC_13985,Unity Day,2025-12-22,Family Loaf,Masvingo,1230,1144,1.18,86,0.93
HOLIDAY_REC_18337,Boxing Day,2025-12-26,Seed Loaf,Harare,1725,1487,1.17,238,0.862
HOLIDAY_REC_14810,Unity Day,2025-12-22,Soft White,Gweru,979,853,0.97,126,0.871
HOLIDAY_REC_16004,Christmas Day,2025-12-25,High Energy Brown,Chitungwiza,2546,2441,1.05,105,0.959
HOLIDAY_REC_4697,Independence Day,2025-04-18,High Energy Brown,Mutare,1972,1822,1.01,150,0.924
HOLIDAY_REC_6455,Easter Monday,2025-04-21,Soft White,Chitungwiza,2369,2286,1.04,83,0.965
HOLIDAY_REC_8518,Africa Day,2025-05-25,High Energy White,Chitungwiza,1089,1002,0.93,87,0.92
HOLIDAY_REC_1879,National Youth Day,2025-02-21,Seed Loaf,Chitungwiza,1340,1325,1.11,15,0.989
HOLIDAY_REC_5372,Easter Monday,2025-04-21,Family Loaf,Mutare,2088,1786,1.07,302,0.855
HOLIDAY_REC_16656,Christmas Day,2025-12-25,Seed Loaf,Harare,1724,1682,1.3,42,0.976
HOLIDAY_REC_11240,Heroes Day,2025-08-12,Wholegrain Brown,Harare,1423,1379,1.1,44,0.969
HOLIDAY_REC_19066,Boxing Day,2025-12-26,Wholegrain Brown,Harare,2319,2197,1.25,122,0.947
HOLIDAY_REC_3898,Independence Day,2025-04-18,Soft White,Masvingo,1905,1731,1.17,174,0.909
HOLIDAY_REC_2730,National Youth Day,2025-02-21,High Energy White,Gweru,583,537,1.06,46,0.921
HOLIDAY_REC_6851,Easter Monday,2025-04-21,Seed Loaf,Gweru,1080,1078,1.23,2,0.998
HOLIDAY_REC_415,New Year's Day,2025-01-01,Wholegrain Brown,Harare,1000,984,1.09,16,0.984
HOLIDAY_REC_7888,Workers Day,2025-05-01,High Energy Brown,Harare,1018,947,1.13,71,0.93
HOLIDAY_REC_6387,Easter Monday,2025-04-21,Family Loaf,Chitungwiza,772,771,0.97,1,0.999
HOLIDAY_REC_11207,Heroes Day,2025-08-12,High Energy Brown,Gweru,1143,1025,1.2,118,0.897
HOLIDAY_REC_15390,Unity Day,2025-12-22,High Energy Brown,Mutare,2296,1996,1.13,300,0.869
HOLIDAY_REC_14723,Unity Day,2025-12-22,Family Loaf,Masvingo,2254,2111,1.09,143,0.937
HOLIDAY_REC_6486,Easter Monday,2025-04-21,Seed Loaf,Mutare,2181,2044,0.92,137,0.937
HOLIDAY_REC_19094,Boxing Day,2025-12-26,Whole Wheat,Bulawayo,1919,1796,1.16,123,0.936
HOLIDAY_REC_6334,Easter Monday,2025-04-21,High Energy Brown,Gweru,703,688,0.98,15,0.979
HOLIDAY_REC_5933,Easter Monday,2025-04-21,Family Loaf,Harare,1684,1462,1.11,222,0.868
HOLIDAY_REC_13620,Defense Forces Day,2025-08-13,Family Loaf,Masvingo,669,589,1.13,80,0.88
HOLIDAY_REC_8066,Workers Day,2025-05-01,Soft White,Masvingo,1892,1638,1.01,254,0.866
HOLIDAY_REC_11582,Heroes Day,2025-08-12,High Energy White,Mutare,2370,2081,1.12,289,0.878
HOLIDAY_REC_18501,Boxing Day,2025-12-26,High Energy Brown,Harare,1570,1421,0.94,149,0.905
HOLIDAY_REC_1788,New Year's Day,2025-01-01,High Energy White,Masvingo,2669,2295,0.97,374,0.86
HOLIDAY_REC_37,New Year's Day,2025-01-01,Soft White,Chitungwiza,1772,1574,0.92,198,0.888
HOLIDAY_REC_7768,Workers Day,2025-05-01,Wholegrain Brown,Bulawayo,581,523,1.2,58,0.9
