waste_id,timestamp,plant_id,stage,sku,qty_waste,waste_reason_code,batch_id,shift,route_id,retailer_id,temperature_at_check,handling_condition,notes,qty waste 
WST_304803,2025-03-29 07:04:02,Shepperton_Plant,production,High Energy Brown,142,Stale,BATCH_21307,Night,,,40.7,Condensation,Customer returned,142
WST_301335,2025-02-02 02:28:27,Willowvale_Plant,production,Seed Loaf,41,Underweight,BATCH_23962,Morning,,,24.7,Rough Handling,Expired on shelf,41
WST_312451,2025-05-17 12:16:57,Willowvale_Plant,production,Soft White,176,Burnt/Overbaked,BATCH_21934,Afternoon,,,26.2,Heat Damage,Expired on shelf,176
WST_313643,2025-07-30 08:39:04,Willowvale_Plant,production,Whole Wheat,93,Returned Unsold,BATCH_26912,Night,,,32.9,Normal,Damaged during loading,93
WST_302716,2025-06-09 07:15:00,Shepperton_Plant,production,Family Loaf,150,Burnt/Overbaked,BATCH_23411,Afternoon,,,20.2,Rough Handling,,150
WST_311361,2025-07-22 02:04:21,Shepperton_Plant,post_dispatch,Wholegrain Brown,131,Mould Growth,,Night,RT_046,STORE_191,27.2,Condensation,,131
WST_313122,2025-01-19 00:23:30,Shepperton_Plant,post_dispatch,Soft White,289,Burnt/Overbaked,,Night,RT_040,STORE_065,22.5,Rough Handling,,289
WST_307048,2025-06-22 20:32:01,Willowvale_Plant,production,High Energy White,113,Crushed,BATCH_26041,Morning,,,25.7,Rough Handling,,113
WST_305446,2025-03-07 23:37:28,Willowvale_Plant,post_dispatch,Family Loaf,151,Burnt/Overbaked,,Morning,RT_055,STORE_055,23.2,Normal,,151
WST_309652,2025-07-04 04:58:29,Willowvale_Plant,production,Wholegrain Brown,153,Mould Growth,BATCH_24404,Afternoon,,,24.8,Sun Exposure,,153
WST_312701,2025-06-27 13:37:45,Shepperton_Plant,production,High Energy White,63,Damaged Packaging,BATCH_10551,Morning,,,27.2,Sun Exposure,Damaged during loading,63
WST_310266,2025-01-26 14:58:09,Shepperton_Plant,production,Family Loaf,110,Expired,BATCH_22781,Afternoon,,,19.7,Rough Handling,,110
WST_301811,2025-06-10 10:58:49,Willowvale_Plant,production,Family Loaf,59,Expired,BATCH_14889,Night,,,23.6,Heat Damage,Customer returned,59
WST_306322,2025-01-14 18:18:58,Shepperton_Plant,production,Whole Wheat,171,Burnt/Overbaked,BATCH_14719,Afternoon,,,26.2,Normal,Damaged during loading,171
WST_313668,2025-07-25 08:25:14,Willowvale_Plant,post_dispatch,Seed Loaf,142,Quality Failure,,Night,RT_033,STORE_047,20.0,Normal,Damaged during loading,142
WST_308657,2025-04-06 04:39:27,Shepperton_Plant,post_dispatch,Seed Loaf,121,Returned Unsold,,Morning,RT_056,STORE_174,23.0,Condensation,,121
WST_309197,2025-02-23 19:43:35,Shepperton_Plant,production,Soft White,130,Stale,BATCH_19347,Night,,,25.1,Sun Exposure,Customer returned,130
WST_301894,2025-03-29 16:03:07,Willowvale_Plant,post_dispatch,Whole Wheat,37,Damaged Packaging,,Night,RT_008,STORE_135,26.0,Normal,Customer returned,37
WST_310360,2025-06-11 05:57:56,Shepperton_Plant,production,High Energy White,87,Returned Unsold,BATCH_16564,Afternoon,,,23.6,Rough Handling,,87
WST_304661,2025-05-19 13:15:42,Shepperton_Plant,post_dispatch,Whole Wheat,161,Expired,,Morning,RT_042,STORE_127,18.7,Rough Handling,Expired on shelf,161
WST_310955,2025-07-03 12:07:48,Willowvale_Plant,post_dispatch,Soft White,71,Mould Growth,,Afternoon,RT_041,STORE_190,22.4,Heat Damage,Customer returned,71
WST_309088,2025-03-16 16:03:26,Willowvale_Plant,post_dispatch,Soft White,141,Underweight,,Night,RT_028,STORE_081,24.5,Heat Damage,,141
WST_307769,2025-05-05 05:36:18,Willowvale_Plant,production,Seed Loaf,38,Burnt/Overbaked,BATCH_15947,Morning,,,22.5,Normal,,38
WST_307090,2025-03-26 12:47:47,Shepperton_Plant,post_dispatch,High Energy Brown,51,Mould Growth,,Night,RT_049,STORE_151,24.2,Sun Exposure,,51
WST_306221,2025-06-11 14:25:13,Shepperton_Plant,post_dispatch,Whole Wheat,157,Expired,,Morning,RT_068,STORE_104,27.0,Normal,Expired on shelf,157
WST_312017,2025-07-04 13:40:56,Shepperton_Plant,post_dispatch,High Energy White,106,Contaminated,,Night,RT_007,STORE_110,20.6,Rough Handling,Expired on shelf,106
WST_301189,2025-06-16 08:22:08,Shepperton_Plant,post_dispatch,Seed Loaf,142,Returned Unsold,,Afternoon,RT_005,STORE_170,24.2,Sun Exposure,,142
WST_305194,2025-04-13 02:25:49,Willowvale_Plant,post_dispatch,Soft White,133,Underweight,,Night,RT_061,STORE_089,26.0,Sun Exposure,,133
WST_309411,2025-06-01 11:08:55,Willowvale_Plant,production,Wholegrain Brown,86,Burnt/Overbaked,BATCH_28453,Morning,,,24.0,Rough Handling,Expired on shelf,86
WST_310379,2025-04-09 23:02:42,Shepperton_Plant,post_dispatch,Wholegrain Brown,68,Contaminated,,Morning,RT_046,STORE_007,27.6,Rough Handling,,68
WST_308242,2025-05-28 09:50:41,Willowvale_Plant,post_dispatch,Whole Wheat,165,Damaged Packaging,,Morning,RT_011,STORE_147,22.2,Heat Damage,Customer returned,165
WST_307037,2025-03-29 12:43:55,Shepperton_Plant,production,Family Loaf,90,Quality Failure,BATCH_14477,Night,,,23.7,Condensation,Damaged during loading,90
WST_308943,2025-05-28 03:32:05,Shepperton_Plant,production,Whole Wheat,53,Burnt/Overbaked,BATCH_19260,Morning,,,27.0,Sun Exposure,Customer returned,53
WST_303454,2025-07-27 08:17:07,Willowvale_Plant,production,Family Loaf,118,Contaminated,BATCH_14587,Night,,,24.7,Normal,Expired on shelf,118
WST_312095,2025-07-01 20:24:54,Willowvale_Plant,production,High Energy White,105,Stale,BATCH_16732,Night,,,25.9,Sun Exposure,,105
WST_309284,2025-02-10 01:41:27,Willowvale_Plant,production,HandSoap,104,Underweight,BATCH_23702,Morning,,,24.8,Rough Handling,Damaged during loading,104
WST_307319,2025-04-14 22:14:10,Shepperton_Plant,production,High Energy Brown,75,Expired,BATCH_15652,Afternoon,,,20.1,Sun Exposure,,75
WST_306829,2025-04-13 14:37:45,Willowvale_Plant,post_dispatch,Whole Wheat,127,Mould Growth,,Night,RT_051,STORE_179,35.0,Rough Handling,Damaged during loading,127
WST_308437,2025-04-12 05:21:02,Willowvale_Plant,production,Whole Wheat,130,Expired,BATCH_26059,Afternoon,,,35.3,Heat Damage,,130
WST_308001,2025-07-30 07:20:12,Shepperton_Plant,post_dispatch,Whole Wheat,141,Expired,,Afternoon,RT_030,STORE_056,23.5,Rough Handling,,141
WST_308122,2025-03-23 08:37:26,Willowvale_Plant,post_dispatch,Soft White,150,Crushed,,Morning,RT_050,STORE_003,23.7,Normal,,150
WST_309566,2025-05-19 00:01:14,Willowvale_Plant,production,Wholegrain Brown,160,Quality Failure,BATCH_29208,Morning,,,24.1,Heat Damage,,160
WST_306428,2025-01-02 17:14:29,Willowvale_Plant,post_dispatch,Wholegrain Brown,165,Stale,,Morning,RT_030,STORE_127,22.0,Rough Handling,Customer returned,165
WST_312283,2025-05-05 09:00:03,Shepperton_Plant,production,Seed Loaf,25,Burnt/Overbaked,BATCH_26578,Morning,,,19.9,Condensation,,25
WST_309694,2025-04-18 15:19:13,Willowvale_Plant,production,High Energy Brown,33,Expired,BATCH_25581,Morning,,,24.6,Sun Exposure,Damaged during loading,33
WST_313934,2025-07-24 20:51:03,Willowvale_Plant,production,High Energy Brown,53,Mould Growth,BATCH_26322,Morning,,,22.3,Condensation,,53
WST_304613,2025-01-13 03:22:46,Shepperton_Plant,production,Soft White,93,Damaged Packaging,BATCH_24853,Night,,,27.5,Rough Handling,,93
WST_303992,2025-01-16 12:24:43,Shepperton_Plant,production,Seed Loaf,44,Expired,BATCH_15167,Afternoon,,,19.3,Heat Damage,Customer returned,44
WST_306691,2025-02-06 00:31:01,Shepperton_Plant,production,High Energy Brown,139,Mould Growth,BATCH_18946,Afternoon,,,18.7,Rough Handling,Customer returned,139
WST_313022,2025-07-11 15:25:09,Willowvale_Plant,production,Family Loaf,178,Quality Failure,BATCH_26515,Morning,,,25.6,Normal,Expired on shelf,178
WST_307689,2025-04-27 01:58:41,Shepperton_Plant,post_dispatch,Wholegrain Brown,129,Quality Failure,,Night,RT_065,STORE_006,22.9,Normal,Expired on shelf,129
WST_307322,2025-01-15 11:27:24,Shepperton_Plant,production,Whole Wheat,83,Returned Unsold,BATCH_22520,Afternoon,,,20.9,Heat Damage,,83
WST_301030,2025-02-07 19:20:02,Willowvale_Plant,production,High Energy White,96,Burnt/Overbaked,BATCH_15098,Night,,,20.2,Normal,Expired on shelf,96
WST_312549,2025-06-29 08:37:37,Shepperton_Plant,production,High Energy Brown,109,Returned Unsold,BATCH_10677,Morning,,,22.2,Condensation,,109
WST_302220,2025-01-07 13:14:48,Shepperton_Plant,post_dispatch,Seed Loaf,92,Returned Unsold,,Morning,RT_066,STORE_029,38.6,Condensation,Customer returned,92
WST_303774,2025-06-24 23:21:55,Shepperton_Plant,production,Milk1L,47,Crushed,BATCH_16026,Morning,,,27.6,Normal,,47
WST_309971,2025-01-01 10:00:51,Shepperton_Plant,production,Seed Loaf,25,Returned Unsold,BATCH_20946,Morning,,,25.8,Rough Handling,,25
WST_310887,2025-05-06 14:20:23,Shepperton_Plant,production,Soft White,106,Stale,BATCH_17155,Night,,,20.0,Heat Damage,Expired on shelf,106
WST_312944,2025-05-11 11:34:57,Willowvale_Plant,production,Whole Wheat,130,Mould Growth,BATCH_27395,Afternoon,,,23.5,Condensation,,130
WST_312783,2025-05-21 21:04:56,Willowvale_Plant,post_dispatch,Wholegrain Brown,7,Mould Growth,,Night,RT_027,STORE_106,23.5,Normal,,7
WST_307759,2025-04-01 23:33:11,Willowvale_Plant,production,High Energy Brown,88,Returned Unsold,BATCH_20625,Afternoon,,,21.2,Heat Damage,Damaged during loading,88
WST_301755,2025-04-14 00:08:11,Shepperton_Plant,post_dispatch,Soft White,131,Contaminated,,Night,RT_018,STORE_168,23.2,Sun Exposure,Damaged during loading,131
WST_303793,2025-03-14 14:01:11,Willowvale_Plant,production,Soft White,11,Stale,BATCH_15787,Morning,,,18.5,Condensation,Damaged during loading,11
WST_312507,2025-01-29 06:43:33,Willowvale_Plant,post_dispatch,Family Loaf,112,Underweight,,Afternoon,RT_061,STORE_107,32.2,Heat Damage,Expired on shelf,112
WST_309846,2025-01-09 06:56:17,Willowvale_Plant,production,Wholegrain Brown,14,Returned Unsold,BATCH_29522,Night,,,21.3,Normal,Expired on shelf,14
WST_304327,2025-04-10 01:39:16,Shepperton_Plant,production,High Energy White,69,Expired,BATCH_16646,Night,,,21.3,Rough Handling,,69
WST_312023,2025-02-02 01:11:07,Shepperton_Plant,post_dispatch,Wholegrain Brown,172,Mould Growth,,Afternoon,RT_016,STORE_036,21.9,Rough Handling,Customer returned,172
WST_300110,2025-07-25 10:46:04,Willowvale_Plant,post_dispatch,Soft White,37,Expired,,Night,RT_048,STORE_196,19.2,Normal,Customer returned,37
WST_313348,2025-01-16 02:31:08,Willowvale_Plant,production,Whole Wheat,22,Crushed,BATCH_28478,Night,,,20.5,Heat Damage,Damaged during loading,22
WST_310415,2025-06-09 11:46:43,Willowvale_Plant,post_dispatch,High Energy Brown,137,Damaged Packaging,,Night,RT_052,STORE_026,23.3,Condensation,Customer returned,137
WST_311390,2025-02-20 16:07:03,Shepperton_Plant,post_dispatch,Family Loaf,58,Burnt/Overbaked,,Night,RT_051,STORE_121,25.2,Sun Exposure,,58
WST_307709,2025-01-16 08:51:17,Shepperton_Plant,post_dispatch,Whole Wheat,78,Underweight,,Night,RT_024,STORE_001,23.9,Heat Damage,Expired on shelf,78
WST_312364,2025-02-13 05:39:28,Shepperton_Plant,production,Family Loaf,9,Crushed,BATCH_13874,Night,,,27.5,Condensation,Expired on shelf,9
WST_305731,2025-05-14 04:45:20,Willowvale_Plant,post_dispatch,High Energy Brown,82,Underweight,,Morning,RT_043,STORE_184,26.4,Normal,Damaged during loading,82
WST_302917,2025-03-22 02:46:23,Shepperton_Plant,production,Seed Loaf,170,Underweight,BATCH_29661,Morning,,,23.6,Normal,,170
WST_305586,2025-05-01 14:47:11,Shepperton_Plant,post_dispatch,Wholegrain Brown,65,Returned Unsold,,Afternoon,RT_059,STORE_169,19.4,Normal,Customer returned,65
WST_311277,2025-07-13 03:43:41,Shepperton_Plant,production,Soft White,156,Stale,BATCH_13719,Morning,,,22.4,Heat Damage,Expired on shelf,156
WST_312828,2025-06-18 16:41:15,Shepperton_Plant,post_dispatch,High Energy Brown,55,Burnt/Overbaked,,Night,RT_042,STORE_197,21.8,Normal,Customer returned,55
WST_306326,2025-04-24 21:34:10,Shepperton_Plant,post_dispatch,Family Loaf,71,Returned Unsold,,Afternoon,RT_022,STORE_016,18.4,Condensation,Customer returned,71
WST_313198,2025-02-01 01:56:40,Willowvale_Plant,production,Soft White,74,Crushed,BATCH_26544,Night,,,24.6,Rough Handling,Damaged during loading,74
WST_310170,2025-06-19 20:11:41,Willowvale_Plant,production,Seed Loaf,85,Quality Failure,BATCH_24082,Afternoon,,,22.4,Rough Handling,,85
WST_301515,2025-04-23 13:29:05,Shepperton_Plant,production,Soft White,176,Quality Failure,BATCH_24757,Morning,,,24.2,Normal,Expired on shelf,176
WST_313301,2025-05-02 22:31:57,Shepperton_Plant,production,Family Loaf,107,Crushed,BATCH_27321,Morning,,,21.5,Rough Handling,,107
WST_312975,2025-04-30 05:33:18,Shepperton_Plant,production,Family Loaf,24,Underweight,BATCH_17595,Afternoon,,,30.6,Normal,Expired on shelf,24
WST_312752,2025-02-04 14:08:26,Willowvale_Plant,production,High Energy White,130,Burnt/Overbaked,BATCH_13629,Afternoon,,,19.1,Normal,,130
WST_313237,2025-01-17 06:54:56,Shepperton_Plant,post_dispatch,Seed Loaf,170,Mould Growth,,Afternoon,RT_004,STORE_151,26.5,Normal,,170
WST_302263,2025-06-25 05:40:49,Shepperton_Plant,post_dispatch,Seed Loaf,115,Returned Unsold,,Morning,RT_042,STORE_064,19.7,Sun Exposure,Damaged during loading,115
WST_304479,2025-02-03 06:01:15,Willowvale_Plant,production,Whole Wheat,72,Contaminated,BATCH_19228,Morning,,,24.9,Condensation,Damaged during loading,72
WST_304239,2025-01-16 02:01:46,Shepperton_Plant,production,Family Loaf,132,Quality Failure,BATCH_22474,Afternoon,,,31.8,Rough Handling,Customer returned,132
WST_311953,2025-07-02 21:41:38,Shepperton_Plant,post_dispatch,Soft White,120,Crushed,,Afternoon,RT_063,STORE_099,18.2,Rough Handling,Damaged during loading,120
WST_311807,2025-07-12 03:52:32,Shepperton_Plant,production,Seed Loaf,73,Returned Unsold,BATCH_23454,Afternoon,,,21.5,Normal,Customer returned,73
WST_300893,2025-03-27 14:15:50,Willowvale_Plant,production,Whole Wheat,5,Burnt/Overbaked,BATCH_13244,Afternoon,,,21.9,Heat Damage,Customer returned,5
WST_301490,2025-01-27 21:07:46,Shepperton_Plant,production,Family Loaf,160,Burnt/Overbaked,BATCH_10759,Morning,,,43.5,Condensation,Customer returned,160
WST_311274,2025-05-20 17:00:34,Shepperton_Plant,post_dispatch,High Energy Brown,70,Burnt/Overbaked,,Afternoon,RT_011,STORE_171,18.3,Heat Damage,Damaged during loading,70
WST_301850,2025-03-03 04:51:53,Shepperton_Plant,production,Family Loaf,93,Underweight,BATCH_20538,Morning,,,22.9,Condensation,,93
WST_310311,2025-07-04 20:47:45,Shepperton_Plant,production,Wholegrain Brown,55,Returned Unsold,BATCH_24002,Night,,,23.9,Normal,Customer returned,55
WST_309056,2025-07-23 02:26:58,Shepperton_Plant,production,Soft White,136,Burnt/Overbaked,BATCH_18488,Night,,,22.9,Heat Damage,,136
WST_300324,2025-03-15 03:28:27,Willowvale_Plant,production,Seed Loaf,136,Quality Failure,BATCH_13789,Night,,,23.0,Normal,,136
WST_301215,2025-06-06 05:25:27,Shepperton_Plant,production,Whole Wheat,141,Crushed,BATCH_11709,Morning,,,18.3,Heat Damage,Expired on shelf,141
WST_312287,2025-05-15 01:45:43,Shepperton_Plant,production,Whole Wheat,47,Mould Growth,BATCH_24413,Afternoon,,,26.3,Rough Handling,Customer returned,47
WST_302933,2025-07-24 06:39:04,Shepperton_Plant,production,Whole Wheat,33,Stale,BATCH_25588,Afternoon,,,24.5,Sun Exposure,,33
WST_308449,2025-01-22 01:03:42,Shepperton_Plant,production,Wholegrain Brown,55,Damaged Packaging,BATCH_16962,Morning,,,44.0,Normal,,55
WST_304689,2025-04-16 19:38:13,Shepperton_Plant,production,Family Loaf,141,Stale,BATCH_28351,Morning,,,23.7,Condensation,Damaged during loading,141
WST_310388,2025-05-25 03:19:40,Willowvale_Plant,production,Wholegrain Brown,132,Damaged Packaging,BATCH_11612,Night,,,37.5,Heat Damage,Customer returned,132
WST_310084,2025-01-01 07:41:30,Shepperton_Plant,post_dispatch,High Energy White,63,Quality Failure,,Night,RT_038,STORE_099,27.8,Normal,,63
WST_313951,2025-02-03 07:36:36,Willowvale_Plant,production,Wholegrain Brown,144,Underweight,BATCH_13686,Morning,,,24.7,Normal,Expired on shelf,144
WST_312927,2025-03-15 12:07:31,Willowvale_Plant,production,Soft White,162,Quality Failure,BATCH_10249,Afternoon,,,20.2,Sun Exposure,Customer returned,162
WST_313685,2025-05-03 01:04:34,Shepperton_Plant,post_dispatch,Whole Wheat,136,Damaged Packaging,,Morning,RT_052,STORE_043,27.3,Rough Handling,,136
WST_301129,2025-06-13 16:43:05,Willowvale_Plant,post_dispatch,Family Loaf,98,Stale,,Morning,RT_048,STORE_074,19.1,Sun Exposure,Damaged during loading,98
WST_300731,2025-04-09 00:44:32,Shepperton_Plant,post_dispatch,Family Loaf,101,Damaged Packaging,,Morning,RT_063,STORE_039,21.2,Normal,,101
WST_302918,2025-03-17 13:02:05,Shepperton_Plant,production,Wholegrain Brown,161,Stale,BATCH_23241,Morning,,,22.6,Condensation,,161
WST_313839,2025-01-03 07:34:33,Shepperton_Plant,post_dispatch,High Energy White,51,Damaged Packaging,,Morning,RT_066,STORE_190,19.7,Normal,,51
WST_303084,2025-01-05 21:55:28,Shepperton_Plant,post_dispatch,Family Loaf,47,Contaminated,,Morning,RT_047,STORE_174,40.7,Heat Damage,Customer returned,47
WST_306808,2025-02-15 06:27:31,Shepperton_Plant,post_dispatch,Soft White,24,Quality Failure,,Night,RT_009,STORE_103,21.4,Sun Exposure,,24
WST_307297,2025-02-16 00:40:08,Shepperton_Plant,production,Whole Wheat,113,Mould Growth,BATCH_28863,Night,,,27.4,Rough Handling,,113
WST_304588,2025-05-22 03:18:49,Willowvale_Plant,post_dispatch,Family Loaf,168,Underweight,,Morning,RT_007,STORE_034,27.1,Heat Damage,,168
WST_304304,2025-03-14 10:17:18,Shepperton_Plant,production,Wholegrain Brown,98,Stale,BATCH_18744,Night,,,23.7,Normal,,98
WST_313056,2025-03-15 19:40:01,Willowvale_Plant,production,Whole Wheat,79,Stale,BATCH_23277,Morning,,,18.1,Sun Exposure,Damaged during loading,79
WST_302795,2025-02-12 13:50:21,Willowvale_Plant,production,High Energy Brown,130,Expired,BATCH_29253,Afternoon,,,18.8,Condensation,,130
WST_311290,2025-04-14 10:56:46,Shepperton_Plant,post_dispatch,Wholegrain Brown,68,Contaminated,,Morning,RT_044,STORE_159,19.4,Heat Damage,,68
WST_307601,2025-05-28 02:07:47,Shepperton_Plant,post_dispatch,Wholegrain Brown,97,Contaminated,,Night,RT_066,STORE_048,22.4,Sun Exposure,Damaged during loading,97
WST_300798,2025-05-01 01:38:24,Shepperton_Plant,post_dispatch,High Energy Brown,62,Crushed,,Afternoon,RT_060,STORE_164,26.0,Rough Handling,Customer returned,62
WST_306232,2025-02-01 17:20:55,Shepperton_Plant,production,High Energy Brown,55,Expired,BATCH_26573,Afternoon,,,23.3,Normal,,55
WST_300734,2025-07-07 12:55:05,Willowvale_Plant,production,Seed Loaf,78,Crushed,BATCH_25870,Morning,,,24.2,Rough Handling,Expired on shelf,78
WST_308128,2025-01-09 10:55:59,Shepperton_Plant,production,Soft White,15,Returned Unsold,BATCH_14931,Afternoon,,,25.5,Rough Handling,Expired on shelf,15
WST_302244,2025-04-26 14:33:20,Shepperton_Plant,production,Wholegrain Brown,102,Stale,BATCH_16770,Night,,,24.6,Sun Exposure,Damaged during loading,102
WST_300178,2025-03-15 01:55:27,Willowvale_Plant,production,Seed Loaf,145,Contaminated,BATCH_19127,Night,,,25.7,Heat Damage,,145
WST_309730,2025-02-27 00:07:13,Shepperton_Plant,post_dispatch,Family Loaf,19,Mould Growth,,Afternoon,RT_022,STORE_118,22.9,Heat Damage,,19
WST_310642,2025-04-04 15:40:20,Shepperton_Plant,post_dispatch,Family Loaf,148,Crushed,,Afternoon,RT_064,STORE_180,25.2,Normal,Customer returned,148
WST_301174,2025-03-19 22:20:15,Shepperton_Plant,production,Whole Wheat,122,Quality Failure,BATCH_23874,Night,,,21.3,Condensation,Damaged during loading,122
WST_308284,2025-01-29 09:41:22,Willowvale_Plant,production,High Energy Brown,160,Damaged Packaging,BATCH_25856,Morning,,,21.2,Normal,Expired on shelf,160
WST_309746,2025-01-13 13:25:10,Shepperton_Plant,production,Soft White,123,Returned Unsold,BATCH_13273,Afternoon,,,26.9,Sun Exposure,Damaged during loading,123
WST_301831,2025-06-01 19:35:15,Willowvale_Plant,production,Family Loaf,83,Quality Failure,BATCH_16241,Morning,,,28.0,Sun Exposure,,83
WST_311369,2025-05-04 04:37:56,Shepperton_Plant,post_dispatch,Whole Wheat,147,Underweight,,Afternoon,RT_046,STORE_105,21.3,Rough Handling,Damaged during loading,147
WST_300790,2025-03-21 15:28:09,Shepperton_Plant,production,High Energy Brown,46,Crushed,BATCH_15736,Night,,,22.6,Sun Exposure,,46
WST_311293,2025-03-22 13:53:10,Willowvale_Plant,post_dispatch,High Energy Brown,155,Stale,,Morning,RT_059,STORE_162,18.8,Heat Damage,Expired on shelf,155
WST_301781,2025-03-06 08:14:37,Shepperton_Plant,production,Soft White,92,Stale,BATCH_29588,Afternoon,,,19.5,Normal,Expired on shelf,92
WST_303201,2025-07-06 14:06:53,Willowvale_Plant,production,High Energy Brown,123,Mould Growth,BATCH_26345,Afternoon,,,18.2,Sun Exposure,,123
WST_300198,2025-04-29 13:58:54,Shepperton_Plant,production,High Energy Brown,176,Crushed,BATCH_28211,Afternoon,,,27.0,Rough Handling,,176
WST_306451,2025-01-22 16:02:34,Shepperton_Plant,production,Soft White,70,Crushed,BATCH_17469,Afternoon,,,41.8,Normal,Expired on shelf,70
