return_id,timestamp,route_id,retailer_id,sku,qty_returned,reason_code,notes,temperature_at_return,handling_condition,qty returned 
RET_211592,2025-05-21 09:54:55,RT_064,STORE_067,High Energy White,43,Returned Unsold,,22.6,Exposure to Sun,43
RET_210869,2025-01-09 03:12:06,RT_036,STORE_066,High Energy White,64,Expired,Damaged on shelf,21.8,Normal,64
RET_207897,2025-03-23 11:02:50,RT_017,STORE_139,Wholegrain Brown,101,Stale,Late delivery,25.5,Poor Handling,101
RET_211117,2025-05-27 15:24:50,RT_006,STORE_116,Soft White,15,Mould Growth,Packaging issue,19.6,Normal,15
RET_212860,2025-05-05 14:09:16,RT_052,STORE_161,Seed Loaf,107,Stale,,19.7,Exposure to Sun,107
RET_204016,2025-06-24 20:38:42,RT_059,STORE_182,Wholegrain Brown,75,Crushed/Squashed,Damaged on shelf,26.5,Exposure to Sun,75
RET_207065,2025-01-14 21:15:28,RT_059,STORE_183,Soft White,112,Mould Growth,Damaged on shelf,24.0,Normal,112
RET_204248,2025-02-21 04:34:48,RT_021,STORE_056,Soft White,22,Wrong Delivery,,25.4,Poor Handling,22
RET_209995,2025-03-20 02:54:05,RT_038,STORE_077,Family Loaf,78,Damaged Packaging,Customer complaints,22.1,Condensation,78
RET_211962,2025-04-11 07:03:14,RT_062,STORE_114,Whole Wheat,72,Wrong Delivery,Damaged on shelf,27.9,Temperature Abuse,72
RET_209143,2025-04-21 15:16:55,RT_033,STORE_169,Soft White,36,Expired,Customer complaints,22.2,Condensation,36
RET_210946,2025-01-30 13:19:00,RT_035,STORE_130,High Energy White,55,Mould Growth,Packaging issue,19.3,Poor Handling,55
RET_205868,2025-01-17 04:41:38,RT_003,STORE_030,Whole Wheat,62,Wrong Delivery,Packaging issue,25.7,Temperature Abuse,62
RET_206487,2025-06-05 14:39:36,RT_059,STORE_163,Family Loaf,60,Returned Unsold,Damaged on shelf,18.7,Normal,60
RET_211228,2025-02-09 22:42:25,RT_024,STORE_053,Family Loaf,58,Wrong Delivery,Customer complaints,27.4,Normal,58
RET_201264,2025-05-26 05:08:21,RT_069,STORE_194,Wholegrain Brown,3,Expired,Damaged on shelf,27.1,Normal,3
RET_208840,2025-04-22 22:43:24,RT_026,STORE_145,Whole Wheat,33,Expired,Packaging issue,20.0,Temperature Abuse,33
RET_204241,2025-04-26 22:17:38,RT_041,STORE_043,High Energy White,57,Mould Growth,Damaged on shelf,22.8,Temperature Abuse,57
RET_205650,2025-02-21 11:22:01,RT_054,STORE_195,Whole Wheat,38,Stale,Customer complaints,33.2,Normal,38
RET_209051,2025-07-17 12:07:45,RT_052,STORE_091,Whole Wheat,81,Stale,Customer complaints,25.0,Normal,81
RET_211881,2025-01-31 23:04:19,RT_012,STORE_153,High Energy Brown,43,Wrong Delivery,,23.6,Temperature Abuse,43
RET_211854,2025-05-27 07:00:02,RT_060,STORE_094,Seed Loaf,13,Returned Unsold,Customer complaints,22.3,Normal,13
RET_212000,2025-07-05 20:23:39,RT_010,STORE_176,Family Loaf,80,Crushed/Squashed,Customer complaints,19.1,Poor Handling,80
RET_208067,2025-03-08 19:02:18,RT_036,STORE_028,High Energy Brown,47,Damaged Packaging,,25.4,Exposure to Sun,47
RET_212352,2025-05-03 09:49:01,RT_002,STORE_194,Wholegrain Brown,94,Mould Growth,Customer complaints,20.8,Normal,94
RET_202881,2025-01-26 07:52:50,RT_056,STORE_111,High Energy Brown,82,Damaged Packaging,Damaged on shelf,23.4,Exposure to Sun,82
RET_201677,2025-01-09 15:36:59,RT_008,STORE_083,Coke500ml,25,Mould Growth,Packaging issue,20.9,Poor Handling,25
RET_212512,2025-01-09 16:05:30,RT_038,STORE_001,High Energy White,60,Damaged Packaging,,21.4,Temperature Abuse,60
RET_207528,2025-01-21 06:21:06,RT_026,STORE_054,Soft White,112,Wrong Delivery,,23.0,Normal,112
RET_200901,2025-05-11 21:30:11,RT_014,STORE_071,High Energy White,118,Wrong Delivery,Late delivery,23.4,Temperature Abuse,118
RET_209979,2025-02-13 04:48:49,RT_017,STORE_007,High Energy Brown,8,Crushed/Squashed,Damaged on shelf,20.5,Temperature Abuse,8
RET_202296,2025-07-05 09:58:22,RT_015,STORE_023,High Energy Brown,95,Mould Growth,Late delivery,22.1,Temperature Abuse,95
RET_203402,2025-03-03 17:21:29,RT_063,STORE_152,Family Loaf,52,Mould Growth,,24.8,Temperature Abuse,52
RET_207204,2025-05-30 20:52:29,RT_030,STORE_035,High Energy White,104,Stale,,28.0,Normal,104
RET_200296,2025-07-09 03:07:30,RT_052,STORE_070,Soft White,18,Expired,Late delivery,23.7,Temperature Abuse,18
RET_211614,2025-05-29 23:24:53,RT_067,STORE_060,Family Loaf,78,Stale,Packaging issue,26.3,Condensation,78
RET_204153,2025-03-16 11:18:43,RT_032,STORE_034,Wholegrain Brown,75,Damaged Packaging,Packaging issue,27.6,Exposure to Sun,75
RET_210612,2025-01-03 21:28:59,RT_014,STORE_005,Soft White,99,Mould Growth,Late delivery,23.5,Condensation,99
RET_207529,2025-02-13 17:12:53,RT_065,STORE_173,High Energy White,91,Damaged Packaging,Damaged on shelf,21.8,Condensation,91
RET_200027,2025-01-29 02:33:08,RT_012,STORE_161,Seed Loaf,75,Crushed/Squashed,Damaged on shelf,38.5,Condensation,75
RET_208121,2025-04-21 02:54:00,RT_027,STORE_063,Seed Loaf,24,Wrong Delivery,,23.0,Exposure to Sun,24
RET_209673,2025-01-11 10:24:55,RT_064,STORE_138,High Energy Brown,69,Stale,,22.9,Poor Handling,69
RET_206772,2025-04-30 01:27:26,,STORE_184,Soft White,107,Mould Growth,Damaged on shelf,24.5,Normal,107
RET_203829,2025-07-21 14:33:29,RT_049,STORE_011,Whole grain Brown,41,Crushed/Squashed,Customer complaints,22.4,Condensation,41
RET_206244,2025-04-25 00:22:21,RT_040,STORE_103,High Energy Brown,96,Wrong Delivery,Damaged on shelf,25.8,Condensation,96
RET_209050,2025-04-13 04:20:52,RT_051,STORE_006,Soft White,76,Stale,Packaging issue,22.3,Condensation,76
RET_206486,2025-02-15 12:23:33,RT_042,STORE_048,Wholegrain Brown,2,Stale,,21.8,Poor Handling,2
RET_203248,2025-01-25 13:40:27,RT_016,STORE_186,Seed Loaf,87,Damaged Packaging,,26.7,Condensation,87
RET_208830,2025-07-28 00:07:43,RT_041,STORE_114,Wholegrain Brown,69,Damaged Packaging,,20.9,Exposure to Sun,69
RET_211876,2025-03-20 11:58:23,RT_035,STORE_005,Soft White,93,Returned Unsold,Late delivery,25.6,Normal,93
RET_204391,2025-02-17 11:35:53,RT_055,STORE_182,Soft White,115,Stale,Packaging issue,34.7,Poor Handling,115
RET_202580,2025-02-08 04:58:26,RT_016,STORE_170,High Energy White,98,Mould Growth,Damaged on shelf,27.3,Exposure to Sun,98
RET_212558,2025-03-31 17:49:19,RT_016,STORE_037,High Energy Brown,7,Damaged Packaging,Damaged on shelf,21.4,Exposure to Sun,7
RET_209712,2025-06-22 21:19:30,RT_054,STORE_094,Soft White,114,Crushed/Squashed,,21.9,Temperature Abuse,114
RET_208882,2025-07-11 10:43:13,RT_010,STORE_165,Seed Loaf,64,Wrong Delivery,Damaged on shelf,22.1,Condensation,64
RET_201370,2025-07-01 10:02:09,RT_037,STORE_049,Wholegrain Brown,9,Stale,,26.1,Condensation,9
RET_212878,2025-02-28 22:06:09,RT_021,STORE_021,High Energy Brown,24,Damaged Packaging,Customer complaints,24.9,Poor Handling,24
RET_209892,2025-06-11 00:08:08,RT_050,STORE_056,Seed Loaf,75,Wrong Delivery,,22.3,Poor Handling,75
RET_208521,2025-02-19 02:34:55,RT_009,STORE_101,Wholegrain Brown,9,Wrong Delivery,Late delivery,18.9,Exposure to Sun,9
RET_205551,2025-02-25 10:38:07,RT_030,STORE_074,Seed Loaf,100,Expired,Late delivery,26.8,Normal,100
RET_208097,2025-02-19 05:30:59,RT_064,STORE_181,Family Loaf,76,Damaged Packaging,Late delivery,24.7,Exposure to Sun,76
RET_205254,2025-05-31 06:05:29,RT_041,STORE_104,Soft White,70,Mould Growth,,20.8,Poor Handling,70
RET_200681,2025-02-06 04:09:14,RT_068,STORE_125,Wholegrain Brown,96,Crushed/Squashed,,22.3,Poor Handling,96
RET_212165,2025-03-28 01:49:09,RT_041,STORE_136,Whole Wheat,66,Returned Unsold,,22.4,Poor Handling,66
RET_204775,2025-07-23 19:20:51,RT_052,STORE_066,High Energy White,98,Damaged Packaging,,26.8,Exposure to Sun,98
RET_205422,2025-02-13 17:48:57,RT_042,STORE_067,High Energy White,1,Returned Unsold,Customer complaints,18.2,Exposure to Sun,1
RET_203159,2025-03-19 12:42:21,RT_003,STORE_160,High Energy Brown,88,Crushed/Squashed,Customer complaints,24.1,Exposure to Sun,88
RET_209672,2025-01-13 19:15:36,RT_033,STORE_034,Whole Wheat,22,Damaged Packaging,,22.0,Exposure to Sun,22
RET_202987,2025-01-17 18:12:27,RT_057,STORE_032,Wholegrain Brown,46,Wrong Delivery,,30.9,Normal,46
RET_204908,2025-06-16 23:11:47,RT_034,STORE_050,Seed Loaf,60,Stale,,18.3,Temperature Abuse,60
RET_201882,2025-05-12 22:59:07,RT_032,STORE_035,Soft White,43,Crushed/Squashed,Damaged on shelf,26.3,Normal,43
RET_206975,2025-07-06 00:32:06,RT_039,STORE_030,Wholegrain Brown,3,Stale,Damaged on shelf,22.6,Exposure to Sun,3
RET_206758,2025-05-16 10:51:27,RT_003,STORE_120,Soft Whtie,59,Stale,,22.0,Condensation,59
RET_209045,2025-07-04 11:00:14,RT_042,STORE_072,Soft White,105,Damaged Packaging,Packaging issue,23.9,Condensation,105
RET_201940,2025-06-08 11:18:36,RT_042,STORE_146,High Energy Brown,109,Stale,,23.9,Condensation,109
RET_203296,2025-04-14 20:23:38,RT_048,STORE_105,High Energy White,64,Mould Growth,,23.4,Poor Handling,64
RET_203534,2025-02-03 11:18:32,RT_040,STORE_087,Family Loaf,83,Returned Unsold,Packaging issue,18.4,Exposure to Sun,83
RET_207520,2025-05-30 16:19:26,RT_014,STORE_071,Family Loaf,59,Expired,Late delivery,27.5,Exposure to Sun,59
RET_203729,2025-07-13 17:50:52,RT_022,STORE_041,Soft White,19,Mould Growth,,20.1,Temperature Abuse,19
RET_200490,2025-03-13 18:24:06,RT_055,STORE_173,High Energy Brown,28,Mould Growth,,26.8,Exposure to Sun,28
RET_205708,2025-06-14 01:28:18,RT_027,STORE_021,High Energy White,77,Stale,Packaging issue,21.6,Poor Handling,77
RET_201181,2025-06-14 16:42:28,RT_033,STORE_072,Family Loaf,75,Mould Growth,Packaging issue,23.0,Exposure to Sun,75
RET_201375,2025-03-08 13:18:03,RT_006,STORE_023,High Energy Brown,33,Returned Unsold,Late delivery,23.1,Normal,33
RET_205014,2025-06-14 02:24:40,RT_037,STORE_058,High Energy White,115,Mould Growth,Late delivery,26.6,Temperature Abuse,115
RET_208563,2025-04-25 17:33:33,RT_059,STORE_190,Whole Wheat,98,Wrong Delivery,Customer complaints,27.0,Condensation,98
RET_212445,2025-03-05 17:01:29,RT_004,STORE_168,Seed Loaf,57,Mould Growth,Customer complaints,32.9,Exposure to Sun,57
RET_200626,2025-03-22 11:35:57,RT_017,STORE_194,High Energy White,102,Expired,Packaging issue,24.7,Exposure to Sun,102
RET_204758,2025-02-06 05:00:11,RT_010,STORE_049,High Energy White,23,Mould Growth,Damaged on shelf,20.5,Normal,23
RET_211871,2025-07-12 11:11:24,RT_012,STORE_187,Whole Wheat,57,Stale,Damaged on shelf,27.6,Temperature Abuse,57
RET_202112,2025-03-19 23:56:53,RT_015,STORE_075,High Energy Brown,15,Returned Unsold,,39.9,Temperature Abuse,15
RET_209019,2025-05-10 20:24:02,RT_014,STORE_143,High Energy White,93,Returned Unsold,Packaging issue,27.1,Exposure to Sun,93
RET_210003,2025-06-18 15:18:38,RT_057,STORE_164,High Energy White,11,Expired,Late delivery,25.0,Temperature Abuse,11
RET_212965,2025-04-04 05:07:00,RT_039,STORE_019,Whole Wheat,26,Crushed/Squashed,Customer complaints,26.1,Condensation,26
RET_201767,2025-02-27 03:16:40,RT_022,STORE_180,Soft White,116,Damaged Packaging,Late delivery,19.2,Temperature Abuse,116
RET_209577,2025-02-14 04:11:47,RT_041,STORE_060,High Energy Brown,93,Wrong Delivery,,22.4,Condensation,93
RET_204180,2025-01-28 23:20:26,RT_052,STORE_037,Whole Wheat,86,Damaged Packaging,Damaged on shelf,22.9,Poor Handling,86
RET_212745,2025-07-16 13:08:06,RT_002,STORE_098,Wholegrain Brown,69,Mould Growth,,18.9,Exposure to Sun,69
RET_209693,2025-01-23 08:18:39,RT_065,STORE_061,Family Loaf,40,Wrong Delivery,Late delivery,18.8,Normal,40
RET_201462,2025-05-09 09:06:29,RT_005,STORE_006,Whole Wheat,64,Stale,Damaged on shelf,20.0,Exposure to Sun,64
RET_206379,2025-03-31 17:47:18,RT_016,STORE_173,Seed Loaf,102,Returned Unsold,,22.8,Condensation,102
RET_202887,2025-06-16 15:07:16,RT_047,STORE_181,Whole Wheat,47,Crushed/Squashed,Packaging issue,27.9,Temperature Abuse,47
RET_210413,2025-02-18 11:13:06,RT_014,STORE_071,High Energy White,17,Wrong Delivery,,23.3,Poor Handling,17
RET_200684,2025-06-21 00:15:21,RT_065,STORE_090,Soft White,112,Crushed/Squashed,Packaging issue,42.3,Exposure to Sun,112
RET_204539,2025-01-28 07:55:31,RT_006,STORE_166,Soft White,11,Stale,Customer complaints,42.0,Exposure to Sun,11
RET_204514,2025-02-04 11:01:39,RT_039,STORE_073,High Energy Brown,96,Damaged Packaging,Late delivery,24.6,Condensation,96
RET_210042,2025-04-03 21:23:48,RT_057,STORE_174,Family Loaf,21,Expired,Damaged on shelf,37.7,Normal,21
RET_211968,2025-03-14 15:57:42,RT_040,STORE_015,Soft White,50,Wrong Delivery,Damaged on shelf,25.9,Condensation,50
RET_206671,2025-03-21 06:15:20,RT_020,STORE_159,Seed Loaf,3,Crushed/Squashed,Packaging issue,18.4,Temperature Abuse,3
RET_206805,2025-04-30 18:37:10,RT_016,STORE_106,High Energy Brown,117,Stale,Customer complaints,20.2,Poor Handling,117
RET_206453,2025-01-11 13:46:45,RT_061,STORE_126,Family Loaf,64,Damaged Packaging,Customer complaints,35.7,Normal,64
RET_212692,2025-04-20 04:29:12,RT_011,STORE_187,Wholegrain Brown,101,Expired,Damaged on shelf,26.4,Normal,101
RET_201366,2025-06-03 07:21:36,RT_025,STORE_171,Soft White,53,Crushed/Squashed,Damaged on shelf,26.6,Temperature Abuse,53
RET_203916,2025-07-22 17:46:30,RT_020,STORE_181,Whole Wheat,22,Crushed/Squashed,Packaging issue,18.0,Temperature Abuse,22
RET_212810,2025-04-15 11:28:16,RT_002,STORE_180,High Energy White,60,Mould Growth,Damaged on shelf,22.0,Condensation,60
RET_202639,2025-04-10 22:20:12,RT_064,STORE_110,Soft White,107,Expired,Late delivery,19.2,Poor Handling,107
RET_212363,2025-03-27 15:25:18,RT_029,STORE_166,High Energy Brown,103,Damaged Packaging,Late delivery,20.6,Temperature Abuse,103
RET_205602,2025-07-21 04:52:48,RT_061,STORE_145,Family Loaf,68,Expired,,38.4,Exposure to Sun,68
RET_211797,2025-07-11 18:46:25,RT_009,STORE_022,Soft White,26,Crushed/Squashed,Late delivery,18.9,Temperature Abuse,26
RET_205729,2025-07-22 16:31:09,RT_045,STORE_135,Seed Loaf,82,Damaged Packaging,Damaged on shelf,27.6,Temperature Abuse,82
RET_205730,2025-01-07 12:09:27,RT_003,STORE_098,High Energy White,37,Wrong Delivery,Damaged on shelf,25.7,Condensation,37
RET_207704,2025-07-14 03:37:03,RT_066,STORE_136,Whole Wheat,53,Damaged Packaging,,24.5,Temperature Abuse,53
RET_205296,2025-06-20 23:08:13,RT_036,STORE_138,Family Loaf,74,Expired,Late delivery,22.6,Poor Handling,74
RET_209033,2025-03-22 14:36:27,RT_069,STORE_198,Soft White,103,Expired,Customer complaints,27.2,Exposure to Sun,103
RET_202300,2025-05-28 15:35:35,RT_052,STORE_150,High Energy Brown,19,Stale,Late delivery,26.5,Poor Handling,19
RET_204787,2025-01-01 06:00:50,RT_018,STORE_094,High Energy Brown,73,Wrong Delivery,,18.6,Temperature Abuse,73
RET_202938,2025-07-29 21:35:13,RT_006,STORE_199,High Energy White,80,Returned Unsold,,21.6,Exposure to Sun,80
RET_205659,2025-01-17 10:37:34,RT_043,STORE_049,High Energy White,93,Wrong Delivery,,25.7,Temperature Abuse,93
RET_210848,2025-06-15 14:30:57,RT_029,STORE_134,Whole Wheat,30,Wrong Delivery,,20.8,Temperature Abuse,30
RET_211308,2025-07-11 21:37:32,RT_065,STORE_044,Family Loaf,47,Wrong Delivery,Late delivery,26.4,Temperature Abuse,47
RET_208388,2025-02-27 17:08:38,RT_003,STORE_112,Soft White,45,Expired,Packaging issue,19.2,Temperature Abuse,45
RET_201979,2025-06-04 07:07:13,RT_012,STORE_145,High Energy White,16,Returned Unsold,Damaged on shelf,22.9,Condensation,16
RET_205979,2025-05-22 14:56:41,RT_023,STORE_168,Family Loaf,70,Damaged Packaging,Customer complaints,20.1,Exposure to Sun,70
RET_203803,2025-06-30 01:00:28,RT_035,STORE_115,Soft White,115,Damaged Packaging,Damaged on shelf,25.2,Temperature Abuse,115
RET_204534,2025-04-22 22:54:51,RT_068,STORE_051,High Energy Brown,113,Damaged Packaging,Damaged on shelf,20.9,Condensation,113
RET_208822,2025-03-20 23:41:04,RT_045,STORE_168,Soft White,82,Stale,Damaged on shelf,27.7,Temperature Abuse,82
RET_209920,2025-07-07 07:02:23,RT_039,STORE_168,High Energy Brown,12,Damaged Packaging,Late delivery,21.9,Condensation,12
RET_209957,2025-01-17 14:54:12,RT_031,STORE_161,Whole Wheat,14,Crushed/Squashed,,26.2,Poor Handling,14
RET_203412,2025-06-06 06:25:50,RT_066,STORE_163,High Energy White,1,Returned Unsold,,42.2,Exposure to Sun,1
RET_210479,2025-07-24 11:44:24,RT_050,STORE_068,Family Loaf,58,Expired,,24.8,Condensation,58
RET_208122,2025-03-23 08:37:26,RT_007,STORE_078,Wholegrain Brown,69,Returned Unsold,,27.7,Normal,69
RET_209801,2025-06-08 21:23:15,RT_009,STORE_010,High Energy White,48,Expired,,27.1,Condensation,48
RET_204800,2025-03-18 10:59:09,RT_068,STORE_051,Whole Wheat,51,Expired,Customer complaints,27.0,Temperature Abuse,51
RET_202280,2025-02-10 04:22:30,RT_066,STORE_106,Whole Wheat,33,Expired,Customer complaints,26.5,Condensation,33
RET_207615,2025-02-28 09:48:48,RT_069,STORE_091,Wholegrain Brown,22,Crushed/Squashed,Packaging issue,20.1,Poor Handling,22
RET_212155,2025-06-05 05:52:50,RT_020,STORE_127,Wholegrain Brown,41,Mould Growth,,18.3,Condensation,41
RET_206700,2025-01-31 18:08:23,RT_031,STORE_115,Family Loaf,93,Crushed/Squashed,,25.2,Normal,93
RET_204469,2025-06-19 09:11:41,RT_047,STORE_113,Seed Loaf,103,Wrong Delivery,Packaging issue,21.5,Exposure to Sun,103
RET_205133,2025-06-11 09:49:08,RT_023,STORE_065,Family Loaf,58,Crushed/Squashed,,39.4,Poor Handling,58
RET_212704,2025-05-12 09:11:46,RT_013,STORE_171,Wholegrain Brown,23,Damaged Packaging,Late delivery,24.0,Normal,23
RET_206681,2025-07-25 02:39:29,RT_011,STORE_172,Family Loaf,50,Expired,,23.9,Normal,50
RET_205428,2025-07-24 13:58:40,RT_055,STORE_023,Family Loaf,102,Crushed/Squashed,,24.5,Exposure to Sun,102
RET_200998,2025-02-18 22:46:55,RT_052,STORE_156,Family Loaf,72,Returned Unsold,,20.8,Condensation,72
RET_204130,2025-06-08 07:36:39,RT_054,STORE_177,Whole grain Brown,112,Crushed/Squashed,Customer complaints,26.5,Normal,112
RET_205266,2025-01-15 10:52:29,RT_013,STORE_136,High Energy White,54,Expired,Late delivery,26.2,Temperature Abuse,54
RET_212574,2025-07-01 11:26:06,RT_013,STORE_044,High Energy Brown,49,Stale,,24.8,Condensation,49
RET_212816,2025-03-24 02:25:36,RT_042,STORE_072,Whole Wheat,87,Damaged Packaging,Packaging issue,19.3,Poor Handling,87
RET_201784,2025-05-17 17:22:16,RT_054,STORE_194,Family Loaf,37,Stale,Packaging issue,27.2,Normal,37
RET_203182,2025-02-08 08:39:04,RT_048,STORE_111,Whole Wheat,4,Expired,Customer complaints,25.4,Condensation,4
RET_211320,2025-04-17 10:53:38,RT_039,STORE_049,High Energy White,60,Wrong Delivery,Packaging issue,20.2,Exposure to Sun,60
RET_200494,2025-07-04 09:30:36,RT_063,STORE_157,Wholegrain Brown,81,Stale,Damaged on shelf,18.3,Condensation,81
RET_209509,2025-04-26 04:22:47,RT_014,STORE_064,Whole grain Brown,44,Crushed/Squashed,Customer complaints,25.5,Temperature Abuse,44
RET_210143,2025-04-16 09:04:55,RT_014,STORE_089,High Energy White,105,Crushed/Squashed,,22.8,Temperature Abuse,105
RET_207573,2025-02-20 00:54:02,RT_047,STORE_108,Soft White,21,Stale,Packaging issue,22.2,Temperature Abuse,21
RET_202860,2025-01-07 16:42:06,RT_066,STORE_003,High Energy White,30,Stale,Damaged on shelf,20.4,Exposure to Sun,30
RET_202038,2025-02-19 08:33:43,RT_003,STORE_064,Family Loaf,85,Returned Unsold,Late delivery,24.7,Poor Handling,85
RET_204041,2025-02-10 21:01:14,RT_054,STORE_120,Family Loaf,38,Stale,,21.3,Temperature Abuse,38
RET_212341,2025-05-10 12:42:54,RT_057,STORE_003,Soft White,58,Returned Unsold,Customer complaints,24.4,Exposure to Sun,58
RET_202897,2025-04-15 19:35:48,RT_031,STORE_107,Soft White,4,Crushed/Squashed,,22.6,Temperature Abuse,4
RET_200366,2025-03-07 23:00:48,RT_068,STORE_024,High Energy White,59,Expired,Late delivery,19.5,Temperature Abuse,59
RET_200849,2025-07-18 04:14:42,RT_052,STORE_095,Seed Loaf,91,Expired,Damaged on shelf,19.7,Condensation,91
RET_208542,2025-07-30 15:57:37,RT_033,STORE_130,Whole Wheat,4,Wrong Delivery,,19.6,Condensation,4
RET_207593,2025-07-27 21:39:36,RT_047,STORE_121,Wholegrain Brown,114,Stale,Damaged on shelf,20.7,Temperature Abuse,114
RET_208675,2025-05-23 02:24:00,RT_059,STORE_188,High Energy Brown,9,Stale,Damaged on shelf,18.2,Exposure to Sun,9
RET_210521,2025-03-18 02:21:49,RT_022,STORE_062,Whole Wheat,89,Mould Growth,Customer complaints,19.1,Normal,89
RET_202653,2025-07-03 18:19:10,RT_043,STORE_168,Soft White,30,Stale,Customer complaints,21.9,Normal,30
RET_203503,2025-05-31 21:41:02,RT_053,STORE_172,Family Loaf,64,Returned Unsold,Customer complaints,24.8,Poor Handling,64
RET_209001,2025-01-10 14:18:39,RT_063,STORE_060,Family Loaf,84,Returned Unsold,Customer complaints,25.7,Poor Handling,84
RET_206095,2025-05-09 18:42:56,RT_017,STORE_184,Soft White,118,Returned Unsold,Late delivery,24.6,Normal,118
RET_201541,2025-05-04 00:56:32,RT_065,STORE_043,High Energy White,78,Damaged Packaging,Late delivery,18.9,Poor Handling,78
RET_207153,2025-04-05 19:03:39,RT_035,STORE_126,Seed Loaf,88,Stale,Late delivery,20.2,Temperature Abuse,88
RET_211575,2025-05-15 22:21:51,RT_066,STORE_155,Soft White,110,Returned Unsold,Late delivery,18.8,Temperature Abuse,110
RET_200322,2025-01-20 01:25:11,RT_014,STORE_141,Family Loaf,87,Mould Growth,,27.8,Exposure to Sun,87
RET_202031,2025-03-23 13:11:40,RT_007,STORE_024,Whole Wheat,61,Damaged Packaging,Damaged on shelf,20.0,Normal,61
RET_205089,2025-02-16 16:18:43,RT_020,STORE_078,High Energy Brown,3,Damaged Packaging,Customer complaints,26.7,Temperature Abuse,3
RET_208129,2025-01-22 13:13:35,RT_068,STORE_154,High Energy Brown,80,Crushed/Squashed,Packaging issue,27.0,Poor Handling,80
RET_200813,2025-03-02 15:05:31,RT_065,STORE_163,Whole Wheat,108,Wrong Delivery,Packaging issue,20.8,Normal,108
RET_202528,2025-07-12 06:12:07,RT_031,STORE_160,Seed Loaf,60,Expired,Late delivery,23.2,Exposure to Sun,60
RET_212251,2025-06-09 17:35:09,RT_050,STORE_063,Wholegrain Brown,115,Mould Growth,Damaged on shelf,27.3,Normal,115
