dispatch_id,timestamp,plant_id,route_id,vehicle_id,sku,qty_dispatched,expected_arrival,actual_arrival,retailer_id,qty dispatched 
DSP_106995,2025-07-07 10:50:50,Willowvale_Plant,RT_058,TRUCK_034,Whole Wheat,359,2025-07-07 13:51:50,2025-07-07 13:58:50,STORE_012,359
DSP_102398,2025-03-26 20:23:26,Willowvale_Plant,RT_061,TRUCK_080,High Energy Brown,524,2025-03-26 22:26:26,2025-03-26 23:10:26,STORE_184,524
DSP_114436,2025-06-07 05:49:35,Shepperton_Plant,RT_038,TRUCK_007,Soft White,172,2025-06-07 07:09:35,2025-06-07 07:21:35,STORE_018,172
DSP_101186,2025-07-04 03:23:04,Willowvale_Plant,RT_010,TRUCK_065,Family Loaf,79,2025-07-04 05:48:04,2025-07-04 06:24:04,STORE_192,79
DSP_111292,2025-03-26 07:46:39,Shepperton_Plant,RT_032,TRUCK_022,Family Loaf,375,2025-03-26 10:24:39,2025-03-26 10:57:39,STORE_120,375
DSP_115632,2025-02-28 07:52:02,Willowvale_Plant,RT_042,TRUCK_019,High Energy Brown,491,2025-02-28 08:43:02,2025-02-28 08:43:02,STORE_160,491
DSP_113626,2025-07-29 19:17:11,Shepperton_Plant,RT_039,TRUCK_041,Soft White,426,2025-07-29 20:45:11,2025-07-29 21:12:11,STORE_087,426
DSP_105314,2025-02-11 18:32:14,Shepperton_Plant,RT_002,TRUCK_066,High Energy White,332,2025-02-11 19:18:14,2025-02-11 19:14:14,STORE_081,332
DSP_109220,2025-05-07 12:49:19,Willowvale_Plant,RT_009,TRUCK_072,Soft White,138,2025-05-07 14:02:19,2025-05-07 13:57:19,STORE_122,138
DSP_104247,2025-06-09 01:50:40,Willowvale_Plant,RT_013,TRUCK_033,High Energy White,289,2025-06-09 02:43:40,2025-06-09 03:01:40,STORE_155,289
DSP_115376,2025-04-08 15:32:55,Shepperton_Plant,RT_010,TRUCK_058,High Energy Brown,263,2025-04-08 17:15:55,2025-04-08 17:46:55,STORE_051,263
DSP_109107,2025-07-03 09:56:48,Shepperton_Plant,RT_058,TRUCK_011,Seed Loaf,39,2025-07-03 12:47:48,2025-07-03 12:57:48,STORE_029,39
DSP_109497,2025-05-07 19:19:43,Shepperton_Plant,RT_062,TRUCK_004,Family Loaf,487,2025-05-07 21:58:43,2025-05-07 21:56:43,STORE_014,487
DSP_101096,2025-07-18 23:37:04,Willowvale_Plant,RT_045,TRUCK_022,Whole Wheat,78,2025-07-19 02:17:04,2025-07-19 02:22:04,STORE_040,78
DSP_106653,2025-02-08 05:51:39,Shepperton_Plant,RT_037,TRUCK_059,High Energy White,181,2025-02-08 06:44:39,2025-02-08 07:13:39,STORE_079,181
DSP_101273,2025-01-23 13:40:13,Willowvale_Plant,RT_022,TRUCK_072,Wholegrain Brown,393,2025-01-23 15:06:13,2025-01-23 15:18:13,STORE_099,393
DSP_105698,2025-02-12 09:01:46,Willowvale_Plant,RT_001,TRUCK_042,High Energy White,241,2025-02-12 10:28:46,2025-02-12 10:56:46,STORE_059,241
DSP_110296,2025-04-05 18:56:32,Willowvale_Plant,RT_029,TRUCK_058,Wholegrain Brown,64,2025-04-05 22:14:32,2025-04-05 22:33:32,STORE_058,64
DSP_108728,2025-07-23 04:12:46,Shepperton_Plant,RT_023,TRUCK_059,Whole Wheat,145,2025-07-23 07:41:46,2025-07-23 07:45:46,STORE_196,145
DSP_106797,2025-05-13 17:16:26,Willowvale_Plant,RT_047,TRUCK_053,Wholegrain Brown,314,2025-05-13 20:48:26,2025-05-13 21:01:26,STORE_152,314
DSP_109590,2025-07-27 22:41:53,Willowvale_Plant,RT_053,TRUCK_074,Family Loaf,147,2025-07-27 23:59:53,2025-07-28 00:31:53,STORE_115,147
DSP_106615,2025-04-14 03:00:05,Willowvale_Plant,RT_061,TRUCK_052,High Energy Brown,158,2025-04-14 05:50:05,2025-04-14 06:21:05,STORE_125,158
DSP_103358,2025-07-26 08:40:41,Shepperton_Plant,RT_056,TRUCK_012,Seed Loaf,56,2025-07-26 11:34:41,2025-07-26 11:56:41,STORE_032,56
DSP_107755,2025-05-15 02:37:42,Willowvale_Plant,RT_027,TRUCK_034,Whole Wheat,321,2025-05-15 05:28:42,2025-05-15 05:36:42,STORE_013,321
DSP_100183,2025-03-27 03:15:40,Willowvale_Plant,RT_005,TRUCK_077,Whole Wheat,120,2025-03-27 04:26:40,2025-03-27 04:45:40,STORE_077,120
DSP_112727,2025-02-27 17:20:08,Shepperton_Plant,RT_037,TRUCK_079,Soft White,192,2025-02-27 19:16:08,2025-02-27 19:51:08,STORE_028,192
DSP_112164,2025-07-18 14:57:25,Willowvale_Plant,RT_068,TRUCK_005,High Energy White,178,2025-07-18 16:17:25,2025-07-18 16:47:25,STORE_103,178
DSP_106513,2025-07-14 22:38:03,Shepperton_Plant,RT_044,TRUCK_025,High Energy Brown,448,2025-07-14 23:58:03,2025-07-15 00:19:03,STORE_061,448
DSP_104567,2025-03-09 20:54:35,Willowvale_Plant,RT_022,TRUCK_036,Whole Wheat,188,2025-03-09 21:55:35,2025-03-09 22:10:35,STORE_127,188
DSP_106603,2025-02-03 04:34:55,Willowvale_Plant,RT_015,TRUCK_042,Whole Wheat,538,2025-02-03 07:17:55,2025-02-03 07:22:55,STORE_007,538
DSP_113363,2025-04-07 08:38:38,Shepperton_Plant,RT_053,TRUCK_007,Soft White,90,2025-04-07 10:29:38,2025-04-07 11:06:38,STORE_091,90
DSP_101961,2025-01-10 10:57:32,Willowvale_Plant,RT_029,TRUCK_013,Family Loaf,524,2025-01-10 12:33:32,2025-01-10 13:02:32,STORE_141,524
DSP_104992,2025-07-22 00:41:22,Shepperton_Plant,RT_024,TRUCK_024,Family Loaf,490,2025-07-22 02:12:22,2025-07-22 02:47:22,STORE_093,490
DSP_104891,2025-06-21 11:55:27,Shepperton_Plant,RT_017,TRUCK_022,Seed Loaf,518,2025-06-21 12:34:27,2025-06-21 12:48:27,STORE_092,518
DSP_108039,2025-05-02 10:00:55,Willowvale_Plant,RT_022,TRUCK_047,Whole Wheat,87,2025-05-02 11:54:55,2025-05-02 11:51:55,STORE_184,87
DSP_105869,2025-02-18 00:03:33,Shepperton_Plant,RT_018,TRUCK_042,Family Loaf,192,2025-02-18 01:35:33,2025-02-18 01:25:33,STORE_150,192
DSP_109570,2025-06-17 03:42:04,Shepperton_Plant,RT_054,TRUCK_053,Seed Loaf,30,2025-06-17 04:46:04,2025-06-17 04:38:04,STORE_199,30
DSP_115268,2025-05-19 05:17:03,Shepperton_Plant,RT_065,TRUCK_056,Wholegrain Brown,398,2025-05-19 08:29:03,2025-05-19 08:53:03,STORE_161,398
DSP_106226,2025-02-04 01:23:29,Shepperton_Plant,RT_048,TRUCK_017,High Energy White,100,2025-02-04 02:53:29,2025-02-04 03:08:29,STORE_036,100
DSP_114254,2025-03-27 17:00:46,Shepperton_Plant,RT_016,TRUCK_018,Seed Loaf,342,2025-03-27 17:49:46,2025-03-27 18:13:46,STORE_064,342
DSP_114118,2025-02-01 11:29:31,Willowvale_Plant,RT_043,TRUCK_006,Seed Loaf,476,2025-02-01 13:37:31,2025-02-01 13:33:31,STORE_117,476
DSP_101251,2025-02-16 01:11:42,Willowvale_Plant,RT_002,TRUCK_065,High Energy White,153,2025-02-16 01:42:42,2025-02-16 02:11:42,STORE_032,153
DSP_103176,2025-03-02 18:24:55,Willowvale_Plant,RT_013,TRUCK_004,Family Loaf,381,2025-03-02 20:00:55,2025-03-02 19:50:55,STORE_035,381
DSP_103359,2025-06-24 05:28:00,Shepperton_Plant,RT_021,TRUCK_084,High Energy White,477,2025-06-24 08:44:00,2025-06-24 09:27:00,STORE_140,477
DSP_111067,2025-07-13 18:46:53,Shepperton_Plant,RT_063,TRUCK_028,Whole Wheat,56,2025-07-13 21:31:53,2025-07-13 21:57:53,STORE_196,56
DSP_114138,2025-06-05 09:31:06,Willowvale_Plant,RT_007,TRUCK_062,Soft White,137,2025-06-05 13:03:06,2025-06-05 13:29:06,STORE_104,137
DSP_112465,2025-04-25 23:15:26,Willowvale_Plant,RT_035,TRUCK_018,High Energy White,547,2025-04-26 01:09:26,2025-04-26 01:04:26,STORE_052,547
DSP_114499,2025-04-19 14:42:51,Shepperton_Plant,RT_026,TRUCK_014,Seed Loaf,502,2025-04-19 18:05:51,2025-04-19 18:43:51,STORE_023,502
DSP_107411,2025-03-29 03:03:57,Willowvale_Plant,RT_051,TRUCK_084,Soft White,425,2025-03-29 06:59:57,2025-03-29 06:54:57,STORE_177,425
DSP_107538,2025-03-31 11:37:25,Willowvale_Plant,RT_007,TRUCK_030,Soft White,675,2025-03-31 15:12:25,2025-03-31 15:24:25,STORE_079,675
DSP_113763,2025-02-20 17:57:59,Willowvale_Plant,RT_004,TRUCK_063,High Energy Brown,323,2025-02-20 18:31:59,2025-02-20 19:13:59,STORE_104,323
DSP_101051,2025-07-05 00:20:49,Willowvale_Plant,RT_053,TRUCK_051,High Energy White,227,2025-07-05 03:12:49,2025-07-05 03:20:49,STORE_021,227
DSP_109221,2025-05-21 20:36:45,Shepperton_Plant,RT_007,TRUCK_082,High Energy Brown,340,2025-05-22 00:15:45,2025-05-22 00:46:45,STORE_035,340
DSP_108464,2025-06-26 21:34:32,Willowvale_Plant,RT_065,TRUCK_045,Whole Wheat,77,2025-06-26 23:22:32,2025-06-26 23:21:32,STORE_010,77
DSP_104763,2025-01-29 05:06:27,Willowvale_Plant,RT_023,TRUCK_036,Soft White,64,2025-01-29 08:33:27,2025-01-29 08:34:27,STORE_057,64
DSP_115892,2025-02-15 16:14:52,Shepperton_Plant,RT_055,TRUCK_021,Soft White,253,2025-02-15 19:24:52,2025-02-15 19:28:52,STORE_124,253
DSP_101874,2025-01-12 05:03:36,Shepperton_Plant,RT_053,TRUCK_025,Seed Loaf,534,2025-01-12 08:19:36,2025-01-12 08:56:36,STORE_107,534
DSP_109278,2025-05-24 13:13:03,Shepperton_Plant,RT_069,TRUCK_009,Seed Loaf,164,2025-05-24 17:04:03,2025-05-24 17:23:03,STORE_015,164
DSP_111094,2025-02-06 12:11:07,Willowvale_Plant,RT_010,TRUCK_033,Wholegrain Brown,342,2025-02-06 13:26:07,2025-02-06 13:42:07,STORE_160,342
DSP_107282,2025-01-28 04:58:36,Willowvale_Plant,RT_061,TRUCK_089,Whole Wheat,388,2025-01-28 06:29:36,2025-01-28 06:57:36,STORE_182,388
DSP_109008,2025-04-28 13:47:07,Willowvale_Plant,RT_024,TRUCK_064,High Energy Brown,524,2025-04-28 14:27:07,2025-04-28 14:46:07,STORE_096,524
DSP_112266,2025-02-02 07:52:33,Willowvale_Plant,RT_064,TRUCK_063,High Energy Brown,301,2025-02-02 10:13:33,2025-02-02 10:48:33,STORE_061,301
DSP_104322,2025-03-26 11:50:59,Shepperton_Plant,RT_027,TRUCK_074,Seed Loaf,505,2025-03-26 13:24:59,2025-03-26 13:16:59,STORE_154,505
DSP_114918,2025-05-07 01:01:17,Willowvale_Plant,RT_051,TRUCK_080,Soft White,319,2025-05-07 04:48:17,2025-05-07 05:10:17,STORE_031,319
DSP_109448,2025-01-11 00:19:04,Willowvale_Plant,RT_015,TRUCK_001,High Energy Brown,456,2025-01-11 00:58:04,2025-01-11 00:48:04,STORE_177,456
DSP_105831,2025-07-11 14:28:14,Willowvale_Plant,RT_030,TRUCK_029,High Energy Brown,178,2025-07-11 17:49:14,2025-07-11 17:56:14,STORE_089,178
DSP_113064,2025-02-25 15:32:51,Willowvale_Plant,RT_065,TRUCK_069,Soft White,370,2025-02-25 17:31:51,2025-02-25 17:44:51,STORE_058,370
DSP_110838,2025-07-30 08:56:18,Willowvale_Plant,RT_029,TRUCK_076,High Energy Brown,233,2025-07-30 11:51:18,2025-07-30 12:32:18,STORE_160,233
DSP_110446,2025-01-15 08:42:42,Shepperton_Plant,RT_027,TRUCK_033,Family Loaf,472,2025-01-15 10:21:42,2025-01-15 10:21:42,STORE_151,472
DSP_114130,2025-06-12 22:00:28,Willowvale_Plant,RT_004,TRUCK_080,Soft White,207,2025-06-13 00:13:28,2025-06-13 00:41:28,STORE_090,207
DSP_112528,2025-03-31 07:13:33,Shepperton_Plant,RT_043,TRUCK_079,High Energy White,370,2025-03-31 11:03:33,2025-03-31 11:19:33,STORE_077,370
DSP_104485,2025-06-28 10:41:55,Shepperton_Plant,RT_056,TRUCK_049,Whole Wheat,234,2025-06-28 12:37:55,2025-06-28 12:36:55,STORE_049,234
DSP_114327,2025-03-04 01:03:13,Willowvale_Plant,RT_034,TRUCK_051,Whole Wheat,155,2025-03-04 04:28:13,2025-03-04 05:11:13,STORE_115,155
DSP_108615,2025-04-30 03:12:02,Willowvale_Plant,RT_050,TRUCK_076,High Energy Brown,532,2025-04-30 06:02:02,2025-04-30 06:45:02,STORE_151,532
DSP_103924,2025-06-17 00:53:19,Willowvale_Plant,RT_045,TRUCK_035,Seed Loaf,372,2025-06-17 01:53:19,2025-06-17 02:25:19,STORE_177,372
DSP_109940,2025-02-26 11:46:19,Willowvale_Plant,RT_061,TRUCK_062,Seed Loaf,114,2025-02-26 14:47:19,2025-02-26 15:29:19,STORE_086,114
DSP_115260,2025-03-28 06:06:36,Willowvale_Plant,RT_002,TRUCK_079,Family Loaf,508,2025-03-28 09:15:36,2025-03-28 09:41:36,STORE_143,508
DSP_114330,2025-03-04 03:52:57,Shepperton_Plant,RT_001,TRUCK_088,Soft White,165,2025-03-04 07:34:57,2025-03-04 07:26:57,STORE_044,165
DSP_112617,2025-01-01 06:40:22,Shepperton_Plant,RT_018,TRUCK_070,High Energy White,54,2025-01-01 09:52:22,2025-01-01 10:25:22,STORE_165,54
DSP_107850,2025-01-01 00:00:37,Willowvale_Plant,RT_004,TRUCK_051,Family Loaf,164,2025-01-01 03:01:37,2025-01-01 02:53:37,STORE_195,164
DSP_113009,2025-04-15 04:00:50,Willowvale_Plant,RT_001,TRUCK_075,Soft White,391,2025-04-15 06:14:50,2025-04-15 06:26:50,STORE_012,391
DSP_103113,2025-05-30 21:32:18,Shepperton_Plant,RT_067,TRUCK_007,Seed Loaf,229,2025-05-30 22:46:18,2025-05-30 22:56:18,STORE_199,229
DSP_103303,2025-05-05 18:21:46,Willowvale_Plant,RT_006,TRUCK_034,Wholegrain Brown,171,2025-05-05 21:24:46,2025-05-05 21:48:46,STORE_159,171
DSP_109536,2025-01-28 11:56:44,Shepperton_Plant,RT_046,TRUCK_017,High Energy White,183,2025-01-28 14:49:44,2025-01-28 15:32:44,STORE_025,183
DSP_101690,2025-04-30 05:45:30,Willowvale_Plant,RT_001,TRUCK_012,Whole Wheat,275,2025-04-30 09:43:30,2025-04-30 09:43:30,STORE_137,275
DSP_115069,2025-06-04 17:53:01,Shepperton_Plant,RT_013,TRUCK_010,Water2L,433,2025-06-04 18:33:01,2025-06-04 19:07:01,STORE_006,433
DSP_105048,2025-05-18 13:28:44,Willowvale_Plant,RT_050,TRUCK_083,Wholegrain Brown,235,2025-05-18 15:27:44,2025-05-18 15:32:44,STORE_128,235
DSP_112980,2025-07-13 05:51:39,Shepperton_Plant,RT_002,TRUCK_063,Family Loaf,361,2025-07-13 06:53:39,2025-07-13 06:53:39,STORE_189,361
DSP_103308,2025-02-25 03:33:32,Willowvale_Plant,RT_015,TRUCK_076,Wholegrain Brown,484,2025-02-25 07:17:32,2025-02-25 07:39:32,STORE_010,484
DSP_101504,2025-02-18 11:34:51,Willowvale_Plant,RT_008,TRUCK_082,High Energy White,445,2025-02-18 15:16:51,2025-02-18 15:39:51,STORE_114,445
DSP_101806,2025-05-21 16:11:37,Willowvale_Plant,RT_023,TRUCK_069,Soft White,547,2025-05-21 18:18:37,2025-05-21 18:31:37,STORE_084,547
DSP_103871,2025-07-17 14:26:55,Willowvale_Plant,RT_028,TRUCK_029,Soft White,34,2025-07-17 16:42:55,2025-07-17 16:39:55,STORE_177,34
DSP_110856,2025-04-29 00:54:43,Willowvale_Plant,RT_018,TRUCK_020,High Energy Brown,215,2025-04-29 01:50:43,2025-04-29 02:04:43,STORE_159,215
DSP_103791,2025-01-25 13:05:11,Shepperton_Plant,RT_067,TRUCK_068,Family Loaf,388,2025-01-25 15:27:11,2025-01-25 16:04:11,STORE_075,388
DSP_115330,2025-06-15 14:35:24,Shepperton_Plant,RT_064,TRUCK_044,High Energy White,511,2025-06-15 17:52:24,2025-06-15 18:21:24,STORE_032,511
DSP_113998,2025-07-26 07:21:53,Willowvale_Plant,RT_009,TRUCK_053,High Energy Brown,72,2025-07-26 09:29:53,2025-07-26 09:32:53,STORE_075,72
DSP_111204,2025-05-14 08:45:30,Willowvale_Plant,RT_054,TRUCK_040,Whole Wheat,398,2025-05-14 10:26:30,2025-05-14 10:25:30,STORE_056,398
DSP_101717,2025-03-29 00:50:17,Willowvale_Plant,RT_062,TRUCK_056,Wholegrain Brown,532,2025-03-29 04:46:17,2025-03-29 05:11:17,STORE_176,532
DSP_102696,2025-06-25 07:55:30,Shepperton_Plant,RT_021,TRUCK_058,Whole Wheat,138,2025-06-25 10:56:30,2025-06-25 11:04:30,STORE_171,138
DSP_101848,2025-05-01 17:40:45,Shepperton_Plant,RT_028,TRUCK_072,Wholegrain Brown,160,2025-05-01 20:45:45,2025-05-01 20:52:45,STORE_109,160
DSP_104512,2025-06-14 15:04:47,Willowvale_Plant,RT_001,TRUCK_086,High Energy Brown,337,2025-06-14 15:41:47,2025-06-14 16:13:47,STORE_188,337
DSP_111962,2025-04-11 07:03:14,Willowvale_Plant,RT_003,TRUCK_084,Soft White,177,2025-04-11 09:32:14,2025-04-11 10:04:14,STORE_016,177
DSP_106622,2025-04-06 02:58:43,Willowvale_Plant,RT_017,TRUCK_066,High Energy Brown,117,2025-04-06 03:40:43,2025-04-06 04:11:43,STORE_120,117
DSP_103435,2025-07-15 03:13:45,Willowvale_Plant,RT_041,TRUCK_006,High Energy White,143,2025-07-15 06:50:45,2025-07-15 07:24:45,STORE_116,143
DSP_111009,2025-07-15 18:24:15,Shepperton_Plant,RT_035,TRUCK_023,Wholegrain Brown,48,2025-07-15 19:26:15,2025-07-15 19:44:15,STORE_084,48
DSP_100142,2025-07-30 04:51:06,Willowvale_Plant,RT_018,TRUCK_004,Wholegrain Brown,288,2025-07-30 08:30:06,2025-07-30 08:42:06,STORE_061,288
DSP_112883,2025-01-31 14:18:28,Willowvale_Plant,RT_051,TRUCK_078,Family Loaf,56,2025-01-31 15:41:28,2025-01-31 15:46:28,STORE_194,56
DSP_106992,2025-03-26 12:04:38,Willowvale_Plant,RT_065,TRUCK_004,High Energy White,200,2025-03-26 15:38:38,2025-03-26 16:14:38,STORE_125,200
DSP_111369,2025-05-04 04:37:56,Shepperton_Plant,RT_060,TRUCK_035,Seed Loaf,427,2025-05-04 06:32:56,2025-05-04 06:59:56,STORE_082,427
DSP_113270,2025-03-03 07:06:26,Willowvale_Plant,RT_065,TRUCK_047,Wholegrain Brown,265,2025-03-03 10:41:26,2025-03-03 10:37:26,STORE_168,265
DSP_101117,2025-07-19 03:30:04,Willowvale_Plant,RT_028,TRUCK_034,Whole Wheat,166,2025-07-19 06:59:04,2025-07-19 06:52:04,STORE_188,166
DSP_101756,2025-06-20 02:41:37,Shepperton_Plant,RT_045,TRUCK_020,Family Loaf,251,2025-06-20 05:34:37,2025-06-20 05:56:37,STORE_155,251
DSP_100497,2025-04-08 09:36:38,Shepperton_Plant,RT_051,TRUCK_076,Whole Wheat,169,2025-04-08 13:15:38,2025-04-08 13:14:38,STORE_132,169
DSP_106751,2025-06-16 10:23:02,Willowvale_Plant,RT_054,TRUCK_008,Family Loaf,379,2025-06-16 11:08:02,2025-06-16 11:22:02,STORE_049,379
DSP_100870,2025-07-09 23:18:06,Shepperton_Plant,RT_048,TRUCK_016,Wholegrain Brown,202,2025-07-10 00:26:06,2025-07-10 00:21:06,STORE_039,202
DSP_103357,2025-02-27 15:54:02,Willowvale_Plant,RT_005,TRUCK_058,High Energy White,239,2025-02-27 17:44:02,2025-02-27 18:04:02,STORE_013,239
DSP_109104,2025-02-19 00:45:43,Shepperton_Plant,RT_059,TRUCK_001,Seed Loaf,389,2025-02-19 04:41:43,2025-02-19 04:51:43,STORE_128,389
DSP_107678,2025-03-20 19:00:43,Willowvale_Plant,RT_052,TRUCK_051,Wholegrain Brown,356,2025-03-20 22:17:43,2025-03-20 22:37:43,STORE_140,356
DSP_100721,2025-06-26 01:31:53,Willowvale_Plant,RT_013,TRUCK_059,High Energy Brown,163,2025-06-26 03:33:53,2025-06-26 03:23:53,STORE_090,163
DSP_100886,2025-07-02 00:51:47,Willowvale_Plant,RT_066,TRUCK_032,Whole Wheat,168,2025-07-02 02:38:47,2025-07-02 03:00:47,STORE_076,168
DSP_115453,2025-03-09 06:28:05,Willowvale_Plant,RT_017,TRUCK_032,Seed Loaf,421,2025-03-09 10:22:05,2025-03-09 10:12:05,STORE_088,421
DSP_112807,2025-04-10 15:35:07,Shepperton_Plant,RT_020,TRUCK_020,High Energy White,478,2025-04-10 16:12:07,2025-04-10 16:35:07,STORE_013,478
DSP_113381,2025-07-04 17:28:36,Shepperton_Plant,RT_012,TRUCK_024,Seed Loaf,489,2025-07-04 20:28:36,2025-07-04 21:00:36,STORE_191,489
DSP_108347,2025-04-26 10:59:55,Willowvale_Plant,RT_048,TRUCK_034,Seed Loaf,259,2025-04-26 14:14:55,2025-04-26 14:42:55,STORE_164,259
DSP_109712,2025-06-22 21:19:30,Willowvale_Plant,RT_008,TRUCK_021,High Energy White,284,2025-06-23 00:08:30,2025-06-22 23:58:30,STORE_076,284
DSP_108102,2025-07-19 16:39:53,Willowvale_Plant,RT_028,TRUCK_046,Seed Loaf,293,2025-07-19 19:19:53,2025-07-19 19:24:53,STORE_178,293
DSP_114018,2025-03-06 07:02:53,Willowvale_Plant,RT_022,TRUCK_008,Whole Wheat,332,2025-03-06 09:24:53,2025-03-06 09:50:53,STORE_052,332
DSP_110984,2025-03-29 00:41:10,Willowvale_Plant,RT_048,TRUCK_081,Soft White,178,2025-03-29 02:25:10,2025-03-29 02:41:10,STORE_079,178
DSP_100314,2025-01-06 04:49:55,Shepperton_Plant,RT_014,TRUCK_073,Family Loaf,149,2025-01-06 06:46:55,2025-01-06 07:00:55,STORE_092,149
DSP_113457,2025-03-15 00:00:00,Shepperton_Plant,RT_032,TRUCK_006,Wholegrain Brown,57,2025-06-12 16:28:48,2025-06-12 17:10:48,STORE_169,57
DSP_114418,2025-03-26 15:44:17,Willowvale_Plant,RT_046,TRUCK_070,Wholegrain Brown,172,2025-03-26 17:25:17,2025-03-26 17:45:17,STORE_165,172
DSP_112029,2025-01-12 10:29:04,Shepperton_Plant,RT_064,TRUCK_019,Wholegrain Brown,80,2025-01-12 12:06:04,2025-01-12 12:38:04,STORE_153,80
DSP_104204,2025-05-28 14:51:41,Shepperton_Plant,RT_033,TRUCK_024,Whole Wheat,519,2025-05-28 18:30:41,2025-05-28 18:40:41,STORE_025,519
DSP_105850,2025-04-05 23:32:16,Shepperton_Plant,RT_046,TRUCK_053,Whole Wheat,324,2025-04-06 01:40:16,2025-04-06 01:33:16,STORE_081,324
DSP_106129,2025-03-29 14:04:36,Willowvale_Plant,RT_057,TRUCK_075,Whole Wheat,257,2025-03-29 16:00:36,2025-03-29 15:56:36,STORE_187,257
DSP_105447,2025-02-15 01:42:22,Shepperton_Plant,RT_013,TRUCK_078,Family Loaf,292,2025-02-15 02:52:22,2025-02-15 02:48:22,STORE_006,292
DSP_103129,2025-07-12 19:25:46,Shepperton_Plant,RT_015,TRUCK_062,Wholegrain Brown,457,2025-07-12 23:14:46,2025-07-12 23:19:46,STORE_061,457
DSP_101996,2025-07-09 03:34:58,Shepperton_Plant,RT_067,TRUCK_023,Whole Wheat,212,2025-07-09 05:27:58,2025-07-09 05:26:58,STORE_077,212
DSP_111944,2025-01-21 03:12:08,Shepperton_Plant,RT_008,TRUCK_001,Seed Loaf,59,2025-01-21 06:29:08,2025-01-21 06:29:08,STORE_010,59
DSP_103968,2025-03-07 18:51:00,Shepperton_Plant,RT_053,TRUCK_034,Wholegrain Brown,267,2025-03-07 19:28:00,2025-03-07 19:44:00,STORE_045,267
DSP_112722,2025-02-10 08:13:47,Shepperton_Plant,RT_018,TRUCK_021,Soft White,270,2025-02-10 08:51:47,2025-02-10 09:19:47,STORE_135,270
DSP_110165,2025-06-08 05:21:51,Willowvale_Plant,RT_019,TRUCK_009,Wholegrain Brown,422,2025-06-08 06:04:51,2025-06-08 06:18:51,STORE_064,422
DSP_100336,2025-03-12 13:18:49,Shepperton_Plant,RT_066,TRUCK_081,Whole Wheat,533,2025-03-12 17:12:49,2025-03-12 17:42:49,STORE_151,533
DSP_112723,2025-06-23 17:43:11,Shepperton_Plant,RT_044,TRUCK_040,Whole Wheat,537,2025-06-23 20:45:11,2025-06-23 21:21:11,STORE_136,537
DSP_114429,2025-01-24 07:14:39,Shepperton_Plant,RT_052,TRUCK_041,High Energy White,89,2025-01-24 10:01:39,2025-01-24 10:39:39,STORE_069,89
DSP_111152,2025-06-02 09:29:59,Willowvale_Plant,RT_033,TRUCK_011,Whole Wheat,430,2025-06-02 11:11:59,2025-06-02 11:07:59,STORE_069,430
DSP_102985,2025-04-27 02:23:53,Shepperton_Plant,RT_015,TRUCK_073,Whole Wheat,548,2025-04-27 03:30:53,2025-04-27 03:36:53,STORE_023,548
DSP_104620,2025-01-25 04:27:12,Willowvale_Plant,RT_037,TRUCK_054,High Energy Brown,374,2025-01-25 06:57:12,2025-01-25 07:11:12,STORE_189,374
DSP_106531,2025-04-25 00:23:45,Willowvale_Plant,RT_064,TRUCK_060,Wholegrain Brown,89,2025-04-25 02:14:45,2025-04-25 02:48:45,STORE_142,89
DSP_110581,2025-01-31 09:05:13,Willowvale_Plant,RT_050,TRUCK_016,Whole Wheat,514,2025-01-31 11:58:13,2025-01-31 12:35:13,STORE_198,514
DSP_103558,2025-04-08 12:17:01,Willowvale_Plant,RT_067,TRUCK_018,Family Loaf,399,2025-04-08 16:02:01,2025-04-08 16:36:01,STORE_035,399
DSP_114691,2025-01-25 02:20:03,Willowvale_Plant,RT_039,TRUCK_026,Whole Wheat,473,2025-01-25 05:14:03,2025-01-25 05:34:03,STORE_065,473
DSP_103416,2025-06-13 23:03:38,Shepperton_Plant,RT_014,TRUCK_058,High Energy Brown,535,2025-06-13 23:42:38,2025-06-13 23:46:38,STORE_096,535
DSP_100307,2025-05-29 22:22:13,Willowvale_Plant,RT_039,TRUCK_070,Wholegrain Brown,437,2025-05-29 23:47:13,2025-05-30 00:15:13,STORE_014,437
DSP_115963,2025-07-28 00:17:49,Shepperton_Plant,RT_029,TRUCK_058,Family Loaf,401,2025-07-28 04:12:49,2025-07-28 04:09:49,STORE_019,401
DSP_115836,2025-02-02 22:32:09,Shepperton_Plant,RT_021,TRUCK_072,High Energy Brown,101,2025-02-03 01:35:09,2025-02-03 01:26:09,STORE_005,101
DSP_100348,2025-02-12 19:36:31,Willowvale_Plant,RT_016,TRUCK_063,High Energy White,280,2025-02-12 22:10:31,2025-02-12 22:43:31,STORE_095,280
DSP_105918,2025-03-31 09:17:27,Willowvale_Plant,RT_065,TRUCK_079,High Energy White,475,2025-03-31 13:10:27,2025-03-31 13:43:27,STORE_062,475
DSP_114167,2025-02-25 15:30:21,Willowvale_Plant,RT_053,TRUCK_072,Whole Wheat,87,2025-02-25 17:32:21,2025-02-25 17:56:21,STORE_158,87
DSP_107243,2025-03-18 13:36:19,Shepperton_Plant,RT_049,TRUCK_077,Whole Wheat,181,2025-03-18 17:15:19,2025-03-18 17:20:19,STORE_003,181
DSP_115302,2025-05-09 06:27:55,Willowvale_Plant,RT_052,TRUCK_017,High Energy Brown,75,2025-05-09 08:09:55,2025-05-09 08:31:55,STORE_093,75
