sensor_id,timestamp,plant_id,equipment_id,metric_name,metric_value
SEN_14403,2025-06-10 02:59:01,Shepperton_Plant,METAL_DETECTOR_01,Detection Event,0.0
SEN_4051,2025-07-01 04:58:14,Willowvale_Plant,OVEN_02,Oven Temperature,202.65
SEN_17725,2025-06-18 05:37:49,Willowvale_Plant,METAL_DETECTOR_01,Detection Event,0.0
SEN_7706,2025-01-10 08:09:11,Willowvale_Plant,PROOFER_01,Humidity Level,71.41
SEN_10591,2025-04-18 10:54:14,Willowvale_Plant,OVEN_01,Oven Temperature,221.62
SEN_2763,2025-05-02 08:16:46,Willowvale_Plant,PROOFER_01,Humidity Level,84.72
SEN_3582,2025-01-27 19:58:12,Shepperton_Plant,DOUGH_MIXER_02,Motor Vibration,4.18
SEN_7106,2025-05-31 07:14:22,Shepperton_Plant,PROOFER_01,Humidity Level,69.77
SEN_6373,2025-03-10 08:54:47,Willowvale_Plant,DOUGH_MIXER_02,Motor Vibration,2.78
SEN_11980,2025-01-21 04:00:57,Willowvale_Plant,DOUGH_MIXER_01,Motor Vibration,1.42
SEN_9148,2025-06-07 19:31:01,Willowvale_Plant,PROOFER_01,Humidity Level,66.4
SEN_5063,2025-04-16 17:30:11,Shepperton_Plant,OVEN_01,Oven Temperature,210.59
SEN_3603,2025-06-16 10:35:25,Willowvale_Plant,DOUGH_MIXER_02,Motor Vibration,1.59
SEN_10530,2025-01-25 12:33:17,Shepperton_Plant,DOUGH_MIXER_02,Motor Vibration,2.09
SEN_6949,2025-03-23 10:38:07,Shepperton_Plant,PACKAGING_LINE_01,Seal Integrity,100.19
SEN_7757,2025-07-10 00:50:35,Shepperton_Plant,METAL_DETECTOR_01,Detection Event,0.0
SEN_8898,2025-02-06 03:12:38,Shepperton_Plant,CONVEYOR_01,Belt Speed,1.93
SEN_9692,2025-06-11 00:10:40,Willowvale_Plant,OVEN_01,Oven Temperature,223.44
SEN_15695,2025-04-24 17:37:33,Willowvale_Plant,DOUGH_MIXER_02,Motor Vibration,1.56
SEN_6018,2025-01-23 03:38:14,Willowvale_Plant,DOUGH_MIXER_01,Motor Vibration,2.76
SEN_9501,2025-02-20 18:23:07,Willowvale_Plant,OVEN_01,Oven Temperature,203.96
SEN_2957,2025-07-14 07:54:55,Willowvale_Plant,DOUGH_MIXER_02,Motor Vibration,2.58
SEN_12864,2025-01-20 11:32:19,Willowvale_Plant,CONVEYOR_02,Belt Speed,1.95
SEN_14618,2025-07-14 03:56:20,Willowvale_Plant,COOLING_TUNNEL_01,Air Temperature,26.39
SEN_7521,2025-03-04 20:26:42,Shepperton_Plant,PACKAGING_LINE_01,Seal Integrity,102.45
SEN_1104,2025-05-09 00:11:00,Shepperton_Plant,DOUGH_MIXER_01,Motor Vibration,2.6
SEN_12777,2025-03-14 10:04:09,Shepperton_Plant,METAL_DETECTOR_01,Detection Event,0.0
SEN_10734,2025-05-22 04:19:36,Shepperton_Plant,PACKAGING_LINE_01,Seal Integrity,100.52
SEN_13536,2025-02-15 08:55:21,Willowvale_Plant,PROOFER_01,Humidity Level,79.77
SEN_17025,2025-03-25 18:52:13,Shepperton_Plant,METAL_DETECTOR_01,Detection Event,1.0
SEN_1559,2025-03-19 17:58:46,Shepperton_Plant,DOUGH_MIXER_02,Motor Vibration,1.27
SEN_2489,2025-03-10 01:54:09,Shepperton_Plant,METAL_DETECTOR_01,Detection Event,0.0
SEN_15669,2025-04-30 06:29:41,Shepperton_Plant,DOUGH_MIXER_02,Motor Vibration,1.79
SEN_16783,2025-06-29 01:01:52,Willowvale_Plant,CONVEYOR_01,Belt Speed,1.77
SEN_3524,2025-03-16 10:56:15,Willowvale_Plant,OVEN_01,Oven Temperature,225.06
SEN_4543,2025-04-03 21:23:48,Shepperton_Plant,DOUGH_MIXER_01,Motor Vibration,3.45
SEN_11751,2025-04-02 07:33:22,Shepperton_Plant,PROOFER_01,Humidity Level,80.21
SEN_3401,2025-01-21 06:21:06,Shepperton_Plant,CONVEYOR_01,Belt Speed,0.79
SEN_10663,2025-05-27 18:14:58,Willowvale_Plant,DOUGH_MIXER_02,Motor Vibration,
SEN_17817,2025-07-10 08:17:40,Shepperton_Plant,OVEN_01,Oven Temperature,206.31
SEN_14737,2025-05-20 06:12:17,Shepperton_Plant,PROOFER_01,Humidity Level,73.95
SEN_11676,2025-01-31 06:58:37,Shepperton_Plant,PROOFER_01,Humidity Level,74.45
SEN_2273,2025-07-24 06:57:16,Willowvale_Plant,METAL_DETECTOR_01,Detection Event,0.0
SEN_2375,2025-07-27 22:04:06,Shepperton_Plant,METAL_DETECTOR_01,Detection Event,0.0
SEN_9335,2025-05-12 22:10:45,Shepperton_Plant,OVEN_02,Oven Temperature,230.62
SEN_14056,2025-03-02 06:04:12,Willowvale_Plant,PACKAGING_LINE_01,Seal Integrity,116.12
SEN_12685,2025-05-14 17:03:58,Willowvale_Plant,DOUGH_MIXER_02,Motor Vibration,3.01
SEN_293,2025-01-28 13:45:57,Shepperton_Plant,OVEN_01,Oven Temperature,205.49
SEN_2871,2025-01-17 21:57:13,Shepperton_Plant,DOUGH_MIXER_01,Motor Vibration,2.97
SEN_10629,2025-07-22 01:09:15,Shepperton_Plant,DOUGH_MIXER_01,Motor Vibration,2.75
SEN_10543,2025-02-19 08:03:33,Shepperton_Plant,METAL_DETECTOR_01,Detection Event,0.0
SEN_11776,2025-04-03 16:22:09,Shepperton_Plant,OVEN_01,Oven Temperature,225.09
SEN_17028,2025-03-05 07:11:49,Willowvale_Plant,PACKAGING_LINE_01,Seal Integrity,90.52
SEN_4880,2025-01-27 20:08:10,Shepperton_Plant,PACKAGING_LINE_01,Seal Integrity,106.68
SEN_15653,2025-05-19 04:20:23,Shepperton_Plant,OVEN_01,Oven Temperature,213.0
SEN_17316,2025-05-25 18:28:01,Shepperton_Plant,COOLING_TUNNEL_01,Air Temperature,28.55
SEN_16860,2025-01-16 00:55:32,Willowvale_Plant,COOLING_TUNNEL_01,Air Temperature,30.0
SEN_4419,2025-07-07 18:14:57,Shepperton_Plant,PACKAGING_LINE_01,Seal Integrity,94.32
SEN_12564,2025-01-18 03:55:37,Shepperton_Plant,CONVEYOR_01,Belt Speed,1.09
SEN_9350,2025-06-07 20:06:48,Willowvale_Plant,PACKAGING_LINE_01,Seal Integrity,95.35
SEN_357,2025-04-14 03:14:12,Shepperton_Plant,DOUGH_MIXER_02,Motor Vibration,2.74
SEN_687,2025-07-17 15:08:26,Shepperton_Plant,PROOFER_01,Humidity Level,83.41
SEN_4585,2025-07-07 06:20:13,Willowvale_Plant,OVEN_02,Oven Temperature,231.96
SEN_838,2025-04-07 11:48:20,Shepperton_Plant,OVEN_01,Oven Temperature,212.44
SEN_7014,2025-02-20 01:20:42,Willowvale_Plant,PACKAGING_LINE_01,Seal Integrity,96.91
SEN_14792,2025-01-26 02:57:24,Shepperton_Plant,PROOFER_01,Humidity Level,84.89
SEN_9620,2025-03-14 17:22:09,Shepperton_Plant,OVEN_02,Oven Temperature,214.34
SEN_13294,2025-04-06 19:42:50,Willowvale_Plant,DOUGH_MIXER_01,Motor Vibration,2.56
SEN_1727,2025-02-15 03:43:23,Shepperton_Plant,METAL_DETECTOR_01,Detection Event,0.0
SEN_17272,2025-07-04 18:12:36,Willowvale_Plant,DOUGH_MIXER_02,Motor Vibration,2.41
SEN_14524,2025-05-12 01:39:18,Shepperton_Plant,PACKAGING_LINE_01,Seal Integrity,98.77
SEN_2363,2025-04-09 10:52:57,Willowvale_Plant,COOLING_TUNNEL_01,Air Temperature,29.08
SEN_12597,2025-01-21 12:33:21,Shepperton_Plant,DOUGH_MIXER_01,Motor Vibration,3.2
SEN_3180,2025-03-06 07:27:32,Willowvale_Plant,PROOFER_01,Humidity Level,66.31
SEN_10599,2025-06-13 13:32:43,Shepperton_Plant,DOUGH_MIXER_01,Motor Vibration,3.06
SEN_9426,2025-03-26 02:30:09,Shepperton_Plant,COOLING_TUNNEL_01,Air Temperature,32.14
SEN_15715,2025-04-27 17:27:48,Shepperton_Plant,DOUGH_MIXER_02,Motor Vibration,2.9
SEN_4224,2025-07-23 01:59:29,Shepperton_Plant,DOUGH_MIXER_01,Motor Vibration,2.32
SEN_12398,2025-01-26 20:15:21,Shepperton_Plant,DOUGH_MIXER_01,Motor Vibration,1.61
SEN_14464,2025-03-14 20:22:17,Willowvale_Plant,OVEN_02,Oven Temperature,212.3
SEN_7380,2025-07-06 02:36:41,Shepperton_Plant,PROOFER_01,Humidity Level,65.26
SEN_8102,2025-03-29 08:08:03,Shepperton_Plant,COOLING_TUNNEL_01,Air Temperature,21.81
SEN_6968,2025-07-23 15:07:58,Willowvale_Plant,PROOFER_01,Humidity Level,84.28
SEN_6167,2025-02-19 04:22:21,Willowvale_Plant,PACKAGING_LINE_01,Seal Integrity,108.09
SEN_6462,2025-07-21 14:45:29,Shepperton_Plant,DOUGH_MIXER_02,Motor Vibration,2.6
SEN_3062,2025-02-23 07:50:55,Shepperton_Plant,COOLING_TUNNEL_01,Air Temperature,31.95
SEN_890,2025-07-21 03:51:59,Willowvale_Plant,DOUGH_MIXER_01,Motor Vibration,3.76
SEN_967,2025-04-02 23:49:00,Shepperton_Plant,DOUGH_MIXER_02,Motor Vibration,3.59
SEN_9722,2025-01-10 03:00:49,Willowvale_Plant,PROOFER_01,Humidity Level,73.49
SEN_1964,2025-02-26 03:27:05,Willowvale_Plant,CONVEYOR_01,Belt Speed,1.14
SEN_17033,2025-01-05 07:30:26,Willowvale_Plant,DOUGH_MIXER_02,Motor Vibration,3.71
SEN_14449,2025-06-25 18:52:10,Willowvale_Plant,OVEN_02,Oven Temperature,240.52
SEN_17712,2025-01-12 01:12:57,Shepperton_Plant,METAL_DETECTOR_01,Detection Event,0.0
SEN_12996,2025-07-17 00:53:54,Shepperton_Plant,METAL_DETECTOR_01,Detection Event,0.0
SEN_10490,2025-06-13 10:03:36,Willowvale_Plant,CONVEYOR_02,Belt Speed,0.9
SEN_2836,2025-07-24 10:20:37,Shepperton_Plant,DOUGH_MIXER_02,Motor Vibration,3.11
SEN_7214,2025-06-29 03:58:48,Willowvale_Plant,OVEN_01,Oven Temperature,225.99
SEN_13074,2025-03-26 14:31:25,Willowvale_Plant,COOLING_TUNNEL_01,Air Temperature,35.26
SEN_13056,2025-04-10 04:04:37,Willowvale_Plant,PROOFER_01,Humidity Level,85.63
SEN_2269,2025-03-22 04:58:29,Shepperton_Plant,COOLING_TUNNEL_01,Air Temperature,16.01
SEN_3771,2025-02-02 15:05:27,Willowvale_Plant,CONVEYOR_01,Belt Speed,1.6
SEN_14419,2025-02-07 00:06:14,Shepperton_Plant,COOLING_TUNNEL_01,Air Temperature,33.53
SEN_12767,2025-03-03 13:27:07,Willowvale_Plant,OVEN_02,Oven Temperature,200.2
SEN_133,2025-02-01 05:43:35,Shepperton_Plant,PROOFER_01,Humidity Level,82.55
SEN_15659,2025-04-23 01:54:51,Willowvale_Plant,COOLING_TUNNEL_01,Air Temperature,30.65
SEN_17235,2025-05-14 12:39:16,Willowvale_Plant,COOLING_TUNNEL_01,Air Temperature,30.04
SEN_11813,2025-02-09 17:16:43,Shepperton_Plant,OVEN_02,Oven Temperature,203.83
SEN_6840,2025-06-26 12:19:46,,DOUGH_MIXER_02,Motor Vibration,4.39
SEN_394,2025-03-08 12:40:35,Shepperton_Plant,CONVEYOR_02,Belt Speed,1.69
SEN_6559,2025-05-23 15:22:53,Shepperton_Plant,PACKAGING_LINE_01,Seal Integrity,96.27
SEN_10633,2025-07-24 15:48:45,Shepperton_Plant,OVEN_02,Oven Temperature,204.77
SEN_3929,2025-01-18 12:03:05,Shepperton_Plant,DOUGH_MIXER_01,Motor Vibration,2.58
SEN_10093,2025-03-29 07:58:16,Willowvale_Plant,COOLING_TUNNEL_01,Air Temperature,23.21
SEN_8402,2025-02-27 08:25:21,Willowvale_Plant,CONVEYOR_01,Belt Speed,1.22
SEN_4037,2025-05-22 20:07:05,Shepperton_Plant,METAL_DETECTOR_01,Detection Event,0.0
SEN_17037,2025-03-18 05:35:18,Shepperton_Plant,PROOFER_01,Humidity Level,86.5
SEN_10605,2025-06-13 14:07:18,Shepperton_Plant,DOUGH_MIXER_01,Motor Vibration,4.07
SEN_8184,2025-02-20 21:13:56,Shepperton_Plant,CONVEYOR_02,Belt Speed,0.62
SEN_226,2025-03-12 04:08:23,Willowvale_Plant,CONVEYOR_02,Belt Speed,1.29
SEN_4212,2025-04-21 12:18:30,Willowvale_Plant,COOLING_TUNNEL_01,Air Temperature,25.28
SEN_17948,2025-06-27 21:01:31,Willowvale_Plant,PROOFER_01,Humidity Level,80.45
SEN_6778,2025-02-03 02:14:41,Willowvale_Plant,PACKAGING_LINE_01,Seal Integrity,117.12
SEN_4614,2025-03-05 00:12:41,Shepperton_Plant,METAL_DETECTOR_01,Detection Event,0.0
SEN_13435,2025-03-28 20:32:48,Shepperton_Plant,COOLING_TUNNEL_01,Air Temperature,28.84
SEN_12633,2025-06-06 19:08:25,Willowvale_Plant,DOUGH_MIXER_02,Motor Vibration,3.65
SEN_8594,2025-06-09 09:42:40,Shepperton_Plant,METAL_DETECTOR_01,Detection Event,0.0
SEN_15560,2025-07-22 18:14:29,Shepperton_Plant,CONVEYOR_01,Belt Speed,1.12
SEN_16713,2025-04-06 23:05:01,Shepperton_Plant,OVEN_02,Oven Temperature,207.02
SEN_14177,2025-04-11 15:38:15,Willowvale_Plant,CONVEYOR_01,Belt Speed,1.04
SEN_11485,2025-07-11 14:28:40,Willowvale_Plant,PACKAGING_LINE_01,Seal Integrity,98.21
SEN_5009,2025-04-10 20:18:06,Shepperton_Plant,PACKAGING_LINE_01,Seal Integrity,107.59
SEN_10308,2025-01-24 02:44:15,Willowvale_Plant,COOLING_TUNNEL_01,Air Temperature,21.77
SEN_3404,2025-03-02 14:05:48,Shepperton_Plant,OVEN_02,Oven Temperature,227.11
SEN_3516,2025-03-20 18:51:27,Willowvale_Plant,DOUGH_MIXER_01,Motor Vibration,2.78
SEN_3884,2025-04-05 12:16:26,Shepperton_Plant,PROOFER_01,Humidity Level,70.49
SEN_6756,2025-04-19 05:27:27,Shepperton_Plant,COOLING_TUNNEL_01,Air Temperature,32.68
SEN_17244,2025-05-21 21:25:41,Shepperton_Plant,CONVEYOR_02,Belt Speed,0.91
SEN_2909,2025-06-09 08:22:28,Willowvale_Plant,PROOFER_01,Humidity Level,66.25
SEN_4262,2025-01-17 09:55:37,Willowvale_Plant,CONVEYOR_01,Belt Speed,1.39
SEN_8072,2025-01-11 00:55:44,Shepperton_Plant,OVEN_01,Oven Temperature,197.54
SEN_2424,2025-03-19 05:55:06,Willowvale_Plant,DOUGH_MIXER_02,Motor Vibration,2.99
SEN_11713,2025-07-28 15:44:00,Shepperton_Plant,OVEN_01,Oven Temperature,211.53
SEN_5265,2025-05-05 00:24:53,Willowvale_Plant,DOUGH_MIXER_02,Motor Vibration,3.12
SEN_16034,2025-04-13 18:05:59,Shepperton_Plant,PROOFER_01,Humidity Level,85.32
SEN_13758,2025-06-11 00:14:20,Willowvale_Plant,PACKAGING_LINE_01,Seal Integrity,93.7
SEN_3549,2025-06-30 03:00:20,Willowvale_Plant,COOLING_TUNNEL_01,Air Temperature,28.28
SEN_10927,2025-01-06 12:47:58,Shepperton_Plant,CONVEYOR_01,Belt Speed,1.34
SEN_12342,2025-07-11 01:46:49,Willowvale_Plant,DOUGH_MIXER_02,Motor Vibration,4.46
SEN_15117,2025-05-13 01:25:05,Willowvale_Plant,CONVEYOR_02,Belt Speed,0.7
SEN_15528,2025-05-12 09:48:42,Willowvale_Plant,COOLING_TUNNEL_01,Air Temperature,28.97
SEN_10672,2025-06-03 14:22:06,Willowvale_Plant,METAL_DETECTOR_01,Detection Event,0.0
SEN_15265,2025-06-11 02:55:39,Shepperton_Plant,CONVEYOR_02,Belt Speed,1.32
SEN_16338,2025-04-22 00:01:44,Shepperton_Plant,CONVEYOR_01,Belt Speed,1.43
SEN_17229,2025-03-06 15:28:27,Willowvale_Plant,CONVEYOR_02,Belt Speed,1.59
SEN_6896,2025-06-27 08:55:02,Willowvale_Plant,PROOFER_01,Humidity Level,66.53
SEN_5502,2025-03-30 05:42:40,Shepperton_Plant,METAL_DETECTOR_01,Detection Event,0.0
SEN_8048,2025-05-17 16:28:20,Shepperton_Plant,CONVEYOR_01,Belt Speed,1.88
SEN_810,2025-04-06 00:48:00,Willowvale_Plant,OVEN_01,Oven Temperature,200.71
SEN_14728,2025-07-17 02:24:06,Willowvale_Plant,OVEN_02,Oven Temperature,210.29
SEN_2651,2025-07-02 00:12:15,Shepperton_Plant,CONVEYOR_02,Belt Speed,1.56
SEN_9872,2025-03-26 16:42:57,Willowvale_Plant,CONVEYOR_01,Belt Speed,0.84
SEN_5204,2025-02-26 14:44:07,Willowvale_Plant,OVEN_01,Oven Temperature,214.71
SEN_15933,2025-04-16 19:40:49,Shepperton_Plant,OVEN_01,Oven Temperature,208.3
SEN_3191,2025-03-05 21:53:00,Willowvale_Plant,OVEN_01,Oven Temperature,214.99
SEN_3621,2025-01-21 23:37:45,Shepperton_Plant,CONVEYOR_02,Belt Speed,1.5
SEN_3651,2025-02-15 05:55:08,Shepperton_Plant,DOUGH_MIXER_02,Motor Vibration,3.07
SEN_9413,2025-07-01 10:41:10,Shepperton_Plant,DOUGH_MIXER_02,Motor Vibration,2.73
SEN_10620,2025-06-23 08:47:59,Shepperton_Plant,PACKAGING_LINE_01,Seal Integrity,97.38
SEN_13112,2025-03-22 13:55:14,Willowvale_Plant,OVEN_02,Oven Temperature,205.87
SEN_4071,2025-07-14 07:55:54,Shepperton_Plant,METAL_DETECTOR_01,Detection Event,0.0
SEN_8291,2025-01-05 18:55:42,Shepperton_Plant,METAL_DETECTOR_01,Detection Event,0.0
SEN_1395,2025-04-15 21:51:21,Willowvale_Plant,OVEN_02,Oven Temperature,229.3
SEN_15611,2025-06-16 09:11:43,Shepperton_Plant,OVEN_02,Oven Temperature,195.94
SEN_3371,2025-02-13 20:38:34,Shepperton_Plant,COOLING_TUNNEL_01,Air Temperature,31.9
SEN_17573,2025-07-09 17:19:33,Willowvale_Plant,PACKAGING_LINE_01,Seal Integrity,118.09
SEN_13602,2025-07-13 23:41:26,Shepperton_Plant,DOUGH_MIXER_01,Motor Vibration,3.37
SEN_14701,2025-04-13 22:45:36,Shepperton_Plant,PROOFER_01,Humidity Level,89.98
SEN_12411,2025-02-20 02:40:23,Willowvale_Plant,DOUGH_MIXER_01,Motor Vibration,2.91
SEN_14907,2025-02-09 11:40:27,Shepperton_Plant,DOUGH_MIXER_01,Motor Vibration,3.33
SEN_13629,2025-03-01 09:40:47,Shepperton_Plant,COOLING_TUNNEL_01,Air Temperature,29.02
SEN_9971,2025-02-15 08:08:11,Shepperton_Plant,CONVEYOR_02,Belt Speed,1.63
SEN_8857,2025-01-14 23:43:30,Shepperton_Plant,PACKAGING_LINE_01,Seal Integrity,113.66
SEN_13191,2025-01-23 10:20:00,Shepperton_Plant,PROOFER_01,Humidity Level,67.76
SEN_7904,2025-02-16 22:16:53,Willowvale_Plant,OVEN_01,Oven Temperature,234.82
SEN_1737,2025-05-26 02:44:55,Shepperton_Plant,COOLING_TUNNEL_01,Air Temperature,22.8
SEN_1569,2025-03-15 13:39:41,Shepperton_Plant,OVEN_02,Oven Temperature,211.63
SEN_463,2025-05-29 06:43:36,Willowvale_Plant,CONVEYOR_01,Belt Speed,1.25
SEN_744,2025-04-14 10:38:12,Willowvale_Plant,PACKAGING_LINE_01,Seal Integrity,91.85
SEN_8415,2025-01-30 07:41:44,Shepperton_Plant,OVEN_01,Oven Temperature,230.42
SEN_15384,2025-07-29 03:31:33,Willowvale_Plant,OVEN_01,Oven Temperature,219.35
SEN_3995,2025-06-05 05:26:19,Shepperton_Plant,PACKAGING_LINE_01,Seal Integrity,110.61
SEN_8818,2025-07-09 16:57:10,Shepperton_Plant,CONVEYOR_02,Belt Speed,1.87
SEN_6285,2025-03-06 00:59:58,Willowvale_Plant,CONVEYOR_01,Belt Speed,0.91
SEN_10885,2025-06-11 15:17:43,Shepperton_Plant,DOUGH_MIXER_02,Motor Vibration,3.17
SEN_16600,2025-07-13 06:21:52,Shepperton_Plant,COOLING_TUNNEL_01,Air Temperature,26.71
SEN_16058,2025-02-06 11:44:26,Shepperton_Plant,COOLING_TUNNEL_01,Air Temperature,37.0
SEN_11518,2025-01-27 18:11:22,Shepperton_Plant,PACKAGING_LINE_01,Seal Integrity,95.6
SEN_5495,2025-03-21 23:06:41,Willowvale_Plant,METAL_DETECTOR_01,Detection Event,0.0
SEN_12909,2025-05-02 14:21:42,Willowvale_Plant,DOUGH_MIXER_02,Motor Vibration,4.12
SEN_16220,2025-04-30 15:23:20,Shepperton_Plant,PROOFER_01,Humidity Level,76.47
SEN_13083,2025-06-18 20:44:02,Shepperton_Plant,DOUGH_MIXER_02,Motor Vibration,2.19
SEN_4336,2025-01-20 15:33:10,Shepperton_Plant,METAL_DETECTOR_01,Detection Event,0.0
SEN_10793,2025-01-27 20:24:00,Shepperton_Plant,OVEN_02,Oven Temperature,214.28
SEN_9658,2025-03-10 19:27:13,Shepperton_Plant,DOUGH_MIXER_02,Motor Vibration,3.5
SEN_17219,2025-06-25 02:22:17,Shepperton_Plant,CONVEYOR_01,Belt Speed,0.64
SEN_5115,2025-04-06 00:18:13,Shepperton_Plant,COOLING_TUNNEL_01,Air Temperature,31.1
SEN_7175,2025-03-15 03:47:36,Shepperton_Plant,CONVEYOR_02,Belt Speed,1.61
SEN_8588,2025-05-25 11:53:04,Willowvale_Plant,OVEN_02,Oven Temperature,205.59
SEN_15479,2025-05-05 10:24:41,Willowvale_Plant,COOLING_TUNNEL_01,Air Temperature,29.14
SEN_5213,2025-05-14 00:40:05,Shepperton_Plant,METAL_DETECTOR_01,Detection Event,0.0
SEN_13603,2025-03-26 05:02:09,Shepperton_Plant,CONVEYOR_01,Belt Speed,1.36
SEN_9035,2025-03-06 05:07:54,Willowvale_Plant,OVEN_02,Oven Temperature,224.63
SEN_17011,2025-03-29 10:33:21,Shepperton_Plant,CONVEYOR_01,Belt Speed,1.78
SEN_22,2025-01-04 03:30:36,Shepperton_Plant,CONVEYOR_02,Belt Speed,1.95
SEN_14356,2025-01-12 10:44:14,Willowvale_Plant,PROOFER_01,Humidity Level,83.3
SEN_2903,2025-03-02 06:26:28,Willowvale_Plant,OVEN_02,Oven Temperature,210.22
SEN_14576,2025-03-29 17:28:47,Shepperton_Plant,COOLING_TUNNEL_01,Air Temperature,21.75
SEN_5535,2025-02-23 12:08:20,Willowvale_Plant,METAL_DETECTOR_01,Detection Event,0.0
SEN_12086,2025-01-15 21:22:05,Shepperton_Plant,CONVEYOR_02,Belt Speed,0.66
SEN_780,2025-02-27 03:16:40,Willowvale_Plant,OVEN_02,Oven Temperature,205.36
SEN_15397,2025-05-20 00:45:59,Shepperton_Plant,OVEN_01,Oven Temperature,203.02
SEN_7421,2025-06-05 06:02:13,Shepperton_Plant,CONVEYOR_01,Belt Speed,0.5
SEN_11935,2025-02-07 12:18:21,Willowvale_Plant,CONVEYOR_02,Belt Speed,0.53
SEN_11038,2025-02-28 08:11:27,Shepperton_Plant,CONVEYOR_01,Belt Speed,1.34
SEN_6529,2025-03-25 15:00:06,Willowvale_Plant,OVEN_01,Oven Temperature,242.87
SEN_3432,2025-06-28 09:54:06,Willowvale_Plant,CONVEYOR_02,Belt Speed,1.5
SEN_17599,2025-03-24 16:37:13,Shepperton_Plant,OVEN_01,Oven Temperature,210.96
SEN_17036,2025-04-10 10:30:19,Shepperton_Plant,OVEN_01,Oven Temperature,200.84
SEN_16284,2025-03-30 07:15:37,Willowvale_Plant,CONVEYOR_02,Belt Speed,1.87
SEN_4726,2025-05-11 20:16:45,Shepperton_Plant,PACKAGING_LINE_01,Seal Integrity,117.96
SEN_1470,2025-03-11 09:30:02,Willowvale_Plant,PACKAGING_LINE_01,Seal Integrity,99.41
SEN_16424,2025-02-16 02:38:55,Willowvale_Plant,DOUGH_MIXER_01,Motor Vibration,2.36
SEN_11283,2025-02-21 09:22:12,Willowvale_Plant,CONVEYOR_02,Belt Speed,0.88
SEN_16845,2025-06-25 18:32:27,Shepperton_Plant,METAL_DETECTOR_01,Detection Event,0.0
SEN_9629,2025-06-22 09:28:00,Shepperton_Plant,COOLING_TUNNEL_01,Air Temperature,29.65
SEN_15029,2025-03-14 19:48:21,Shepperton_Plant,OVEN_02,Oven Temperature,215.75
SEN_13460,2025-03-08 20:00:20,Shepperton_Plant,CONVEYOR_01,Belt Speed,1.52
SEN_8425,2025-01-25 23:48:32,Shepperton_Plant,METAL_DETECTOR_01,Detection Event,0.0
SEN_369,2025-04-02 11:57:57,Willowvale_Plant,PACKAGING_LINE_01,Seal Integrity,117.89
SEN_16623,2025-04-28 06:14:04,Willowvale_Plant,CONVEYOR_02,Belt Speed,1.09
SEN_12248,2025-01-27 14:42:06,Shepperton_Plant,PACKAGING_LINE_01,Seal Integrity,102.01
SEN_65,2025-07-30 04:51:06,Willowvale_Plant,PROOFER_01,Humidity Level,73.08
SEN_4211,2025-07-14 04:14:29,Shepperton_Plant,PROOFER_01,Humidity Level,69.29
SEN_13807,2025-04-13 21:37:51,Shepperton_Plant,PACKAGING_LINE_01,Seal Integrity,100.96
SEN_12439,2025-04-09 10:00:27,Willowvale_Plant,DOUGH_MIXER_01,Motor Vibration,2.07
SEN_1722,2025-07-06 18:34:24,Willowvale_Plant,CONVEYOR_02,Belt Speed,1.03
SEN_11814,2025-06-29 07:05:50,Shepperton_Plant,CONVEYOR_02,Belt Speed,1.23
SEN_5325,2025-05-16 07:14:35,Shepperton_Plant,OVEN_02,Oven Temperature,229.16
SEN_4061,2025-04-24 15:29:28,Shepperton_Plant,OVEN_01,Oven Temperature,226.73
SEN_7281,2025-05-29 14:12:48,Willowvale_Plant,OVEN_02,Oven Temperature,219.64
SEN_1825,2025-07-17 06:54:25,Willowvale_Plant,PROOFER_01,Humidity Level,86.4
SEN_16814,2025-07-05 01:35:16,Willowvale_Plant,COOLING_TUNNEL_01,Air Temperature,31.1
SEN_16742,2025-04-16 18:11:15,Willowvale_Plant,DOUGH_MIXER_01,Motor Vibration,2.16
SEN_12548,2025-04-26 03:38:45,Shepperton_Plant,OVEN_01,Oven Temperature,213.02
SEN_3233,2025-06-06 06:52:59,Shepperton_Plant,DOUGH_MIXER_02,Motor Vibration,
SEN_12770,2025-03-07 14:30:17,Shepperton_Plant,PROOFER_01,Humidity Level,75.54
SEN_1919,2025-06-17 18:24:34,Shepperton_Plant,OVEN_01,Oven Temperature,201.41
SEN_13973,2025-07-12 04:02:14,Shepperton_Plant,DOUGH_MIXER_02,Motor Vibration,2.42
SEN_1570,2025-05-15 15:45:13,,OVEN_02,Oven Temperature,220.1
SEN_1832,2025-01-28 09:11:25,Shepperton_Plant,METAL_DETECTOR_01,Detection Event,0.0
SEN_8540,2025-07-10 07:09:36,Willowvale_Plant,METAL_DETECTOR_01,Detection Event,0.0
SEN_1243,2025-04-21 14:52:20,Shepperton_Plant,CONVEYOR_02,Belt Speed,0.51
SEN_17871,2025-06-23 01:34:43,Willowvale_Plant,METAL_DETECTOR_01,Detection Event,0.0
SEN_9624,2025-07-15 14:45:51,Willowvale_Plant,COOLING_TUNNEL_01,Air Temperature,21.2
SEN_14442,2025-05-14 17:14:38,Willowvale_Plant,DOUGH_MIXER_01,Motor Vibration,2.12
SEN_4657,2025-02-13 10:03:33,Shepperton_Plant,CONVEYOR_02,Belt Speed,1.01
SEN_9850,2025-02-01 02:17:16,Willowvale_Plant,PACKAGING_LINE_01,Seal Integrity,117.46
SEN_8999,2025-02-14 09:47:19,Willowvale_Plant,CONVEYOR_01,Belt Speed,0.67
